0,210899950
1,210990525
2,210997197
3,211014186
4,211022539
5,211023137
6,211025770
7,211028209
8,211043986
9,211054014
10,211065162
11,211071889
12,211087059
13,211089068
14,211093684
15,211099297
16,211101761
17,211113345
18,211114317
19,211147822
20,211013604
21,211025716
22,211086025
23,211063000
24,211089419
25,211057064
26,211084436
27,211015308
28,211015348
29,211046446
30,210940436
31,211052343
32,211055772
33,211084813
34,211124025
35,211087131
36,210945519
40,211062662
41,211067768
42,211068914
43,211071504
45,211074122
46,211083408
49,211100131
50,211133821
51,211138217
52,211149600
53,211153286
54,211059650
55,211081096
59,211069011
60,211095624
62,211015853
79,211010902
79,210837725
79,210998086
79,211080885
79,211090558
79,211082420
