,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.01691033118910074,0.04086374758480815,45.863036207006594,11.203790702926954,3347,3349,3347,3349,15.0,2.1127175324013753e+32,1.1108820214487658e+32,8.357184523416163e+31,2.79025363293769e+31,72.54000751104812,203.66092438142934,15.0,5.931595823727803e+32
