,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.018298706264964763,0.040863276823074564,26.13876529730063,6.063159845718178,2256,2258,2256,2258,13.0,3.45578899803301e+32,2.160795278692439e+32,6.761763726573059e+31,2.257582772077468e+31,160.42634768475838,442.3486843826931,13.0,9.528757207562612e+32
