,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.030741381486956525,0.08172747852950124,63.366449440895074,11.817643857554465,635,639,635,639,9.333333333333334,8.108360497636321e+32,4.8867567275534715e+32,6.761763726573059e+31,2.257582772077468e+31,376.4103251348854,939.8072537830578,9.333333333333334,2.0244651921373068e+33
1,1.6551570785366678,0.04086331999133108,2082.2442475172547,458.44312960627366,1149,1150,1149,1150,2.888888888888889,7.66556940010877e+33,4.7247984247619197e+33,6.761763726573059e+31,2.257582772077468e+31,3558.5485759791973,6384.973991792075,2.888888888888889,1.3754051745241034e+34
2,0.005276328614828946,0.16345364831067855,35.588662597591856,92.07841886531679,1160,1167,1160,1167,11.0,2.2726460404942952e+32,6.490830612422583e+32,6.761763726573059e+31,2.257582772077468e+31,105.50189958479771,406.651738252695,11.0,8.759799268422639e+32
3,0.015410954287037662,0.04086335479951232,41.00343253473785,10.206803901958727,1327,1329,1327,1329,11.0,2.4739324757384154e+32,1.5811403963770131e+32,6.761763726573059e+31,2.257582772077468e+31,114.8461181302815,406.651738252695,11.0,8.759799268422639e+32
4,0.08562456367796031,0.1634532091920846,313.99094135227983,56.04112306955161,1673,1681,1673,1681,5.25,9.456741163021359e+32,5.713252259212288e+32,6.761763726573059e+31,2.257582772077468e+31,439.00551991083677,993.3556340204698,5.25,2.139815261472905e+33
5,0.04047179229455862,0.061294987848668825,135.605479355041,26.414331706098533,2052,2055,2052,2055,,3.9196681123993266e+32,2.3696933832492765e+32,6.761763726573059e+31,2.257582772077468e+31,181.9607735792174,453.42662988006145,,9.767390341852011e+32
6,0.02580860027200723,0.14302170246082824,224.611186850526,36.96475527370599,2442,2448,2442,2448,4.375,6.676238584317867e+32,3.927214670125882e+32,6.761763726573059e+31,2.257582772077468e+31,309.9276526905439,885.6325851514687,4.375,1.9077660173876488e+33
7,0.03674522663297647,0.04086346469557611,73.44540718092125,16.42378135124338,2875,2877,2875,2877,,3.0885963170675414e+32,1.9101653799405367e+32,6.761763726573059e+31,2.257582772077468e+31,143.38034726708415,456.8844908824802,,9.841877096561202e+32
