,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,1.4924842702866583,0.04086339088826208,2934.5931519397222,654.9014213187531,1168,1170,1168,1170,51.0,1.8277177112101745e+33,1.2029096796373775e+33,1.4266952797331432e+29,4.76337656086982e+28,2897.9032016023193,278.5632980948127,51.0,1.7569084893501473e+32
