,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.04566883140393418,0.04086329483834561,80.59449992945868,18.28393752073099,2331,2333,2331,2333,,4.469486257230602e+32,2.313839808158193e+32,1.091591113123216e+32,3.141851780902868e+31,116.14389866737925,96.00489284097435,,3.6944906629016804e+32
