,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,3.331975703292089,0.08172713439853396,7019.559689356415,1453.6497805237814,725,728,725,728,11.0,2.5891287443656192e+33,1.2878133453907887e+33,1.2304387258962846e+31,7.082974670228428e+30,9062.078533542479,19274.948951089555,11.0,5.50705052827845e+33
