,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myenerg,myenerg_err,L_bol,L_bol_err,myed,ED_true,count_true,energ_true
0,0.0047681222051450395,0.06129502510157181,20.53788340184088,5.155406920696898,1328,1330,1328,1330,3.4,2.91979315834457e+32,1.4564027032840122e+32,2.897743840299961e+32,8.673992300987034e+31,24.68451799612111,48.42083141285666,3.4,5.727428516239644e+32
