,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,istart_no_sys_no_thruster.2,istop_no_sys_no_thruster.2,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.07365732639830239,0.06129490798775805,294.10920940049687,61.3638241739328,1636,1639,1639,1639,1639,1639,1639,1639,29.0,,,,,,29.0,0.9166666666666666,695.1298912380505,1.3876383182135402e+32
