,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.016441956614694442,0.08172794872371014,86.19718323357405,24.53574404008377,598,602,598.0,600.0,,833.8134081153605,6.6881973100370685e+31,4.80436647350982e+31,2.01526064735913e+27,1.16007728127667e+27,,0.0,8485.476482923286,6.806383830615788e+32
1,0.15858890400545453,0.0612959333739127,772.9510532921138,196.2498289243098,619,622,619.0,622.0,,692.3612681034479,5.553579165115404e+31,3.17633404475663e+31,2.01526064735913e+27,1.16007728127667e+27,,0.0,8485.476482923286,6.806383830615788e+32
2,-0.10569449235415007,0.08172644185106037,-1125.2652214678544,253.7790821687258,1611,1615,1611.0,1615.0,,1434.7983731988916,1.1508827426707347e+32,6.255910822038858e+31,2.01526064735913e+27,1.16007728127667e+27,,0.0,8485.476482923286,6.806383830615788e+32
3,-0.010547577110810221,0.06129478412185563,-87.79220913618536,113.72109383604281,1707,1710,1707.0,1710.0,,181.5762464850796,1.4564622630056325e+31,2.349842464544752e+31,2.01526064735913e+27,1.16007728127667e+27,,0.0,8485.476482923286,6.806383830615788e+32
4,-0.002599091586565138,0.06129476235219045,-47.652110367903916,12.618507593910046,1756,1759,1866.0,1869.0,,178.85736793541216,1.4346535513379888e+31,2.4077045054606013e+31,2.01526064735913e+27,1.16007728127667e+27,,0.0,8485.476482923286,6.806383830615788e+32
