,error,flux_gap,flux_model,time
0,344.89310479310194,1858275.0349189995,1858291.8105753656,2228.8002109431545
1,344.89310479310194,1858275.0349189995,1858274.3656208708,2228.820643361185
2,344.89310479310194,1858275.0349189995,1858264.1407767518,2228.8410756782905
3,344.89310479310194,1858275.0349189995,1858259.9290743126,2228.8615079949304
4,344.89310479310194,1858275.0349189995,1858260.5236505193,2228.8819403110974
5,344.89310479310194,1858275.0349189995,1858264.717642378,2228.9023726263404
6,344.89310479310194,1858275.0349189995,1858271.3041872322,2228.9228049411176
7,344.89310479310194,1858275.0349189995,1858279.0764226238,2228.943237255422
8,344.89310479310194,1858275.0349189995,1858286.8274503537,2228.963669469267
9,344.89310479310194,1858275.0349189995,1858293.3505160385,2228.9841018826482
10,344.89310479310194,1858275.0349189995,1858297.438649917,2229.00453419509
11,344.89310479310194,1858275.0349189995,1858297.9116523447,2229.0249664070725
12,344.89310479310194,1858275.0349189995,1858294.5071210284,2229.045398818591
13,344.89310479310194,1858275.0349189995,1858288.0914917898,2229.06583112917
14,344.89310479310194,1858275.0349189995,1858279.6005843466,2229.08626333929
15,344.89310479310194,1858275.0349189995,1858269.9700456657,2229.1066957489456
16,340.68739176155054,1858275.0349189995,1858260.1357932384,2229.1271280581277
17,340.8911124025203,1858275.0349189995,1858251.0335227516,2229.147560466852
18,340.7408230581006,1858275.0349189995,1858243.5991399507,2229.1679926746438
19,340.1408115236757,1858275.0349189995,1858238.7683026397,2229.188424981963
20,340.9611536234079,1858275.0349189995,1858237.4768374986,2229.208857388825
21,337.0320107765822,1858275.0349189995,1858240.660514257,2229.229289594754
22,333.2171219904205,1858275.0349189995,1858249.018265478,2229.2497219002107
23,328.0372807577005,1858275.0349189995,1858261.7151890248,2229.27015430521
24,244.0718412550851,1858275.0349189995,1858277.30509225,2229.290586509742
25,228.45088572570586,1858275.0349189995,1858294.3406291236,2229.3110188138016
26,364.81836309483367,1858275.0349189995,1858311.374252845,2229.331451216938
27,371.88428877961763,1858275.0349189995,1858326.9582344089,2229.351883519601
28,381.9018965170681,1858275.0349189995,1858339.6451018404,2229.3723158218054
