,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.05792140739484194,0.04086328678386053,196.01698606102659,47.15508701593046,2867,2869,2867,2869,,229.63083802565328,6.790466872262004e+31,4.4969604739069605e+31,2.53706284034917e+28,2.19067615356642e+28,,0.0,786.1763788899,2.3248204389736083e+32
