,error,flux_gap,flux_model,time
0,112.55198872229528,391747.51295516023,391748.71313856554,2228.8001687547076
1,112.55198872229528,391747.51295516023,391748.71313856554,2228.820601153646
2,112.55198872229528,391747.51295516023,391748.71313856554,2228.841033452125
3,112.55198872229528,391747.51295516023,391748.71313856554,2228.8614657501384
4,112.55198872229528,391747.51295516023,391748.71313856554,2228.881898047679
5,112.55198872229528,391747.51295516023,391748.71313856554,2228.9023303442955
6,112.55198872229528,391747.51295516023,391748.71313856554,2228.9227626404463
7,112.55198872229528,391747.51295516023,391748.71313856554,2228.943194936124
8,112.55198872229528,391747.51295516023,391748.71313856554,2228.963627131343
9,112.55198872229528,391747.51295516023,391748.71313856554,2228.984059525632
10,112.55198872229528,391747.51295516023,391748.71313856554,2229.004491819447
11,112.55198872229528,391747.51295516023,391748.71313856554,2229.0249240128032
12,112.55198872229528,391747.51295516023,391748.71313856554,2229.045356405695
13,112.55198872229528,391747.51295516023,391748.71313856554,2229.065788697648
14,112.55198872229528,391747.51295516023,391748.71313856554,2229.0862208891413
15,112.55198872229528,391747.51295516023,391748.71313856554,2229.1066532801706
16,107.37151084514919,391747.51295516023,391748.71313856554,2229.127085570726
17,108.16805959373508,391747.51295516023,391748.71313856554,2229.1475179603585
18,107.64764978449935,391747.51295516023,391748.71313856554,2229.1679501499893
19,105.95116671716156,391747.51295516023,391748.71313856554,2229.1883824386823
20,105.78776294969737,391747.51295516023,391748.71313856554,2229.208814826452
21,105.5269910490852,391747.51295516023,391748.71313856554,2229.22924701422
22,104.20581850401942,391747.51295516023,391748.71313856554,2229.2496793010505
23,104.3011653033444,391747.51295516023,391748.71313856554,2229.270111687423
24,101.04301216330163,391747.51295516023,391748.71313856554,2229.2905438733287
25,99.5812182331243,391747.51295516023,391748.71313856554,2229.310976158762
26,105.62159140325082,391747.51295516023,391748.71313856554,2229.331408543272
27,120.64097404002227,391747.51295516023,391748.71313856554,2229.3518408273085
28,126.14652522398461,391747.51295516023,391748.71313856554,2229.3722731108865
29,149.71024838836897,391747.51295516023,391748.71313856554,2229.3927053939988
30,156.95921254037324,391747.51295516023,391748.71313856554,2229.4131376761798
31,161.2118763868687,391639.45273727865,391748.71313856554,2229.4335699583535
32,166.9672718222961,391610.9152057308,391748.71313856554,2229.454002239603
33,173.05940172492146,391698.2681116503,391748.71313856554,2229.4948669002333
34,206.61416037656565,391506.6961814858,391748.71313856554,2229.5152990796196
35,241.72091655538796,391543.93086173123,391748.71313856554,2229.535731358541
36,256.8619770014299,391556.9317072567,391748.71313856554,2229.55616373699
37,259.7799654650993,391526.18991711526,391748.71313856554,2229.5765959149794
38,256.5258057948913,391588.90358444554,391748.71313856554,2229.597028192031
39,252.90142410541432,391617.4556269583,391748.71313856554,2229.6174604690896
40,249.5175655966759,391810.20811266766,391748.71313856554,2229.6378927447513
41,253.58009841690395,391904.7173914082,391748.71313856554,2229.6583249204123
42,238.83302912141002,391830.16728445713,391748.71313856554,2229.678757295602
43,230.34855230037348,392044.5381449545,391748.71313856554,2229.6991895698666
44,228.6765950660561,391902.0396970586,391748.71313856554,2229.740054116992
45,232.2178524847159,391853.03109359206,391748.71313856554,2229.7604863898596
46,237.89889137805451,391881.8871926534,391748.71313856554,2229.7809187617895
47,242.63360269593875,391977.4178847814,391748.71313856554,2229.8013509332595
48,245.10123909009874,392301.90242493025,391748.71313856554,2229.8217832042646
49,249.7408611305385,392394.5281496571,391748.71313856554,2229.8422155747976
50,243.1005263014088,392197.79247560963,391748.71313856554,2229.8626478444057
51,235.2303549197288,391955.7067486385,391748.71313856554,2229.883080014013
52,233.1431487100475,391882.28255585243,391748.71313856554,2229.9035123826834
53,215.59874701582694,391783.21235880646,391748.71313856554,2229.923944650429
54,200.26958052886965,391738.01047825784,391748.71313856554,2229.9443768181736
55,184.3867365008937,392162.93781550636,391748.71313856554,2229.9648091849813
56,179.00659814195623,391926.4684892863,391748.71313856554,2229.9852414517954
57,177.03169588852944,391911.2379981028,391748.71313856554,2230.0056736176775
58,171.83148938811183,392045.2800565205,391748.71313856554,2230.0261059826225
59,172.49401172662144,392090.4592092973,391748.71313856554,2230.046538247574
60,171.70246963052924,392151.87392892985,391748.71313856554,2230.066970611595
61,167.28224585733716,392228.21636223694,391748.71313856554,2230.0874027751415
62,166.08946523899763,392240.49168908625,391748.71313856554,2230.1078350382304
63,165.52721509481282,392256.8418425438,391748.71313856554,2230.1282674008544
64,168.116879482523,392242.50830528635,391748.71313856554,2230.1486995625382
65,162.17730988600135,392219.5755477551,391748.71313856554,2230.1691318237645
66,162.94020321129625,392384.43759142404,391748.71313856554,2230.1895641845185
67,162.0004355371104,392087.38541820255,391748.71313856554,2230.230428604642
68,159.12701253600423,391952.8999603769,391748.71313856554,2230.2508609635406
69,149.57802436115352,392038.0219804889,391748.71313856554,2230.271293121965
70,134.90103243353533,392079.41045556025,391748.71313856554,2230.2917253799314
71,135.7344965418061,392008.15009514673,391748.71313856554,2230.312157737426
72,137.7522972652176,392100.33189177647,391748.71313856554,2230.3325898939947
73,132.83560191110058,392155.7661643666,391748.71313856554,2230.3530221505644
74,132.27588423158855,392227.7577883618,391748.71313856554,2230.3734545062034
75,133.52593759827806,392195.9342793439,391748.71313856554,2230.393886661368
76,133.64891805069252,392291.3774807627,391748.71313856554,2230.4143189156093
77,134.9765081900988,392002.50014812045,391748.71313856554,2230.434751269844
78,139.09204859274882,391845.16272358946,391748.71313856554,2230.4551834231534
79,146.57835779221892,391886.4746130072,391748.71313856554,2230.4756157759984
80,146.48659356963492,391919.82636033674,391748.71313856554,2230.496048028377
81,143.9474671377625,392009.9054845145,391748.71313856554,2230.516480180282
82,131.83893003658872,391980.75053880276,391748.71313856554,2230.5369125312645
83,145.81436869960302,392068.06287404767,391748.71313856554,2230.5573447817733
84,151.78106994441632,392111.85391425353,391748.71313856554,2230.577776931823
85,165.59299458557322,392202.3027116849,391748.71313856554,2230.5982092814083
86,166.4318633228114,392318.37247013923,391748.71313856554,2230.6186415305274
87,168.37864628451166,392151.75589342613,391748.71313856554,2230.639073678707
88,168.946571300451,392148.4089452372,391748.71313856554,2230.65950602643
89,167.59004795389723,392226.02349339967,391748.71313856554,2230.679938273679
90,163.77936658131193,392081.49250958284,391748.71313856554,2230.720802766329
