,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.6041400240514445,0.1225928939966252,1893.0282018069995,363.24892848044334,401,407,401.0,401.0,,,,,,,,0.9,112.03055543430241,2.2363862278243894e+31
1,0.1827693351138328,0.061296152693103075,382.21926681204803,80.23503748662111,589,592,589.0,592.0,4.666666666666667,397.7892849360739,7.940784324048433e+31,4.518190625222839e+31,1.30116155957454e+28,1.12351320399495e+28,4.666666666666667,0.0,807.3170411578064,1.6115895394199215e+32
