,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.8584010645146184,0.04086355562321842,2708.671997930365,658.1910758191011,1264,1266,1264,1266,2.6666666666666665,2479.392822340301,1.607759501039732e+33,1.0890174931415717e+33,1.42669527973314e+29,4.76337656086982e+28,2.6666666666666665,0.0,189413.85803333612,1.2282520427490758e+35
1,0.4757795987558319,0.1021583378824289,3920.4164899820753,3770.483813610807,1557,1562,1557,1562,2.6666666666666665,810.7749855915956,5.2574613209529076e+32,7.340009633451557e+32,1.42669527973314e+29,4.76337656086982e+28,2.6666666666666665,0.0,189413.85803333612,1.2282520427490758e+35
2,0.4565807223509925,0.040863226626242984,1365.2800094448226,373.87089192302483,2130,2132,2130,2132,2.6666666666666665,1110.0870821348044,7.198347261484267e+32,5.097861575795435e+32,1.42669527973314e+29,4.76337656086982e+28,2.6666666666666665,0.0,189413.85803333612,1.2282520427490758e+35
