,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.09480208568227834,0.040863483787688885,181.2921076289981,40.2010272431241,1212,1214,1212,1214,1212,1214,6.142857142857142,181.75361236862835,1.619816465548746e+32,8.86230422179145e+31,2.4228762028039504e+29,8.08937400878224e+28,6.142857142857142,0.0,336.3764346470012,2.9978391095672183e+32
1,0.01108532079285857,0.04086320847272873,35.999676443690745,8.412969862225909,1525,1527,1525,1527,1525,1527,31.0,44.595496301939946,3.974419999570195e+31,2.221964097975808e+31,2.4228762028039504e+29,8.08937400878224e+28,31.0,0.0,114.74340742415389,1.0226110955189668e+32
2,0.19720012881824026,0.2451791971398052,656.6180021864097,119.22175000146031,1799,1811,1799,1800,1799,1800,6.6,217.60486477249574,1.9393284037024004e+32,1.1393770339349698e+32,2.4228762028039504e+29,8.08937400878224e+28,6.6,0.0,454.5950724052807,4.0514219984025904e+32
3,0.05205889078924119,0.06129470302403206,182.02648209139363,253.2459559375296,2650,2653,1804,1811,1804,1811,11.333333333333332,97.45788530065738,8.685598335585767e+31,1.5556731918399928e+32,2.4228762028039504e+29,8.08937400878224e+28,11.333333333333332,0.0,249.0124887721024,2.2192380343024466e+32
4,0.03329377977369293,0.06129480991512538,54.62999957839346,20.836469210623914,2669,2671,2650,2653,2650,2653,32.0,22.31601330806965,1.9888378189976195e+31,3.4140974827253016e+31,2.4228762028039504e+29,8.08937400878224e+28,32.0,0.0,135.23603359047655,1.2052445675801473e+32
5,0.014045037336568804,0.04086308826663298,35.8122712266541,7.724029543821458,2868,2870,2669,2671,2669,2671,,49.89748640937398,4.446941605291006e+31,3.1430151572017047e+31,2.4228762028039504e+29,8.08937400878224e+28,,0.0,123.01302688201059,1.0963112304823953e+32
