,error,flux_gap,flux_model,time
0,12.658703706257661,122951.83651588173,122951.7764625245,2228.800201365899
1,12.658703706257661,122951.83651588173,122951.83902622585,2228.8206337811353
2,12.658703706257661,122951.83651588173,122951.87556551195,2228.841066095447
3,12.658703706257661,122951.83651588173,122951.8904611141,2228.861498408827
4,12.658703706257661,122951.83651588173,122951.88809338496,2228.8819307222
5,12.658703706257661,122951.83651588173,122951.87284267588,2228.902363034649
6,12.658703706257661,122951.83651588173,122951.84908933753,2228.9227953466325
7,12.658703706257661,122951.83651588173,122951.82121372047,2228.943227657677
8,12.658703706257661,122951.83651588173,122951.79359630015,2228.9636598687284
9,12.658703706257661,122951.83651588173,122951.77061704421,2228.98409227885
10,12.658703706257661,122951.83651588173,122951.756656682,2229.0045245884976
11,12.658703706257661,122951.83651588173,122951.75601776598,2229.0249567972205
12,12.658703706257661,122951.83651588173,122951.76970428665,2229.045389205945
13,12.658703706257661,122951.83651588173,122951.79426479281,2229.06582151373
14,12.658703706257661,122951.83651588173,122951.82593232299,2229.086253721056
15,12.658703706257661,122951.83651588173,122951.86094054687,2229.106686127918
16,12.20148115623791,122951.83651588173,122951.89552213631,2229.12711843384
17,12.29418902585008,122951.83651588173,122951.92591056289,2229.147550839305
18,12.508087679389007,122951.83651588173,122951.94833860238,2229.1679830443027
19,11.963901937770403,122951.83651588173,122951.95903982488,2229.188415348828
20,12.506800018955992,122951.83651588173,122951.95424720469,2229.2088477524303
21,12.505036491454328,122951.83651588173,122951.93019411835,2229.229279956031
22,12.532136128395615,122951.83651588173,122951.88387986657,2229.2497122586938
23,12.726728209412785,122951.83651588173,122951.81853685767,2229.2701446604333
24,13.072162704829784,122951.83651588173,122951.74043214078,2229.2905768621713
25,13.549767255476178,122951.83651588173,122951.65585089485,2229.3110091629715
26,13.202811391958704,122951.83651588173,122951.57107931217,2229.331441563314
27,13.12138507133153,122951.83651588173,122951.49240449019,2229.351873863183
28,13.242163838089922,122951.83651588173,122951.42611225182,2229.3723061621276
29,13.466616415668819,122951.83651588173,122951.37848883429,2229.3927384610724
30,13.25630789332398,122951.83651588173,122951.62722704106,2229.494900045538
31,13.042295050471745,122948.76671519806,122951.79542606144,2229.515332240291
32,13.348346988376498,122943.58788711546,122952.0013565699,2229.535764535045
33,13.165680775730596,122965.33655056392,122952.24340163598,2229.556196928861
34,13.913302161074228,122934.22879210179,122952.51993999686,2229.576629122683
35,13.713895444018135,122956.42831054059,122952.82935798817,2229.5970614155667
36,13.722536789017491,122965.83750380781,122953.17003687518,2229.6174937075266
37,16.487623781900126,122939.50849243074,122953.54035921113,2229.6379259994865
38,16.52158153380653,122974.87250188916,122953.93870550167,2229.6583581905143
39,16.254407497946264,122976.4895535739,122954.36306952372,2229.6787905810706
40,15.732644935102867,122946.94124279663,122954.80388526783,2229.699222871168
41,16.23177662388757,122950.87298633464,122955.66926463888,2229.7400874490268
42,16.440624405103648,122945.21423983532,122956.06065962116,2229.7605197372613
43,16.258421072300575,122941.02435115971,122956.40241389252,2229.7809521250238
44,16.283491502225093,122958.94334603693,122956.67793855912,2229.8013843123263
45,16.27123825112351,122944.52831510024,122956.87065387041,2229.821816598698
46,17.28248765328015,122935.60820782861,122956.96397417979,2229.842248984598
47,18.140045503493095,122949.38544807231,122956.94131419243,2229.8626812700386
48,18.21634409305705,122982.89522371028,122956.78609142147,2229.883113455013
49,18.386111389976808,122956.67972084472,122956.48604833275,2229.90354583905
50,18.09380624442678,122958.57151560907,122956.05056497287,2229.923978122628
51,18.11351099233637,123008.97015741754,122955.4957607366,2229.9444103057394
52,21.072026721116526,122950.42427250076,122954.83774639864,2229.9648426883796
53,21.545638237034535,122968.46886958131,122954.09265061717,2229.9852749705606
54,21.45671133540001,122955.23039389699,122953.2765942853,2230.0057071518095
55,21.121951660755805,122931.52855166113,122952.40568467318,2230.026139532587
56,21.112170499359358,122941.78317904964,122951.49605391204,2230.0465718129053
57,21.51094464736428,122949.369756776,122950.56381299609,2230.067004192293
58,21.467413015152946,122945.13445126424,122949.62509536115,2230.087436371672
59,21.875674136754952,122961.7642084889,122948.69605092522,2230.107868650128
60,21.867788496839985,122922.1196107938,122947.79595107299,2230.1283010281186
61,22.31668728096436,122923.04732023955,122946.94918832426,2230.1487332051693
62,22.11193942471048,122939.64594421205,122946.18060479504,2230.169165482228
63,22.106302811501482,122933.2870050039,122944.59250579549,2230.230462309206
64,21.810295025330152,122955.24219595431,122944.385206197,2230.250894683937
65,24.24272960907191,122958.16666517772,122944.38036635173,2230.271326857728
66,30.179620073646646,123012.29560913287,122944.60283965184,2230.2917591310616
67,28.415302350021246,122983.12206718972,122945.07748463094,2230.312191503923
68,28.457828987460438,122937.669797857,122945.82470174124,2230.332623676324
69,28.32493849815033,122943.27741815463,122946.81846210269,2230.353055947795
70,28.39577778980872,122947.62848848013,122948.00507637815,2230.373488318801
71,28.46219980653192,122930.25348390438,122949.33046605885,2230.3939204893322
72,28.420234441111344,122951.32688806579,122950.74058979258,2230.414352759406
73,28.57406864761726,122926.77225916923,122952.18138850598,2230.4347851290077
74,28.564358481117207,122957.80979234375,122953.59878114088,2230.4552172976837
75,28.663809442611228,122926.4957480926,122954.93873522397,2230.4756496658956
76,28.160461906853584,122950.51103781803,122956.14717048657,2230.496081933641
77,27.537005000978453,122951.13353597921,122957.17002936978,2230.516514100913
78,27.604454163594067,122925.90385309895,122957.95327494948,2230.536946467262
79,27.36861052159509,123008.0759981237,122958.4649559779,2230.5573787331377
80,34.59628484693061,123050.1243557725,122958.74244925137,2230.577810898554
81,35.63387842592974,122949.73750924386,122958.83667473047,2230.5982432635064
82,34.35692022726377,122943.8846803053,122958.79854716027,2230.6186755279923
83,34.179227009162744,122946.12764717678,122958.67898545621,2230.639107691539
84,34.110261892595574,122963.11652476488,122958.52890484652,2230.6595400546285
85,34.11035721954841,122976.79763915316,122958.40473332099,2230.720836841094
86,34.4482148407461,122963.1857700695,122958.6417565751,2230.7412691018544
87,33.99440763727247,122937.33304939851,122959.10096441503,2230.761701362142
88,33.944760885825154,122962.61315725204,122959.78051519279,2230.7821336219713
89,33.6902725850942,122939.26770790016,122960.62311923124,2230.8025658813276
90,34.017903636567354,122939.54733550371,122961.56868554857,2230.82299813976
91,33.47795573691122,122950.34728682628,122962.55712805878,2230.8434304977272
92,33.464987045797486,122936.19288513578,122963.52834128881,2230.8638626552274
93,33.51873698722616,122944.24489964722,122964.42224884049,2230.8842949122554
94,33.63522931946434,123071.36646534281,122965.17875821516,2230.904727268826
