,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.07930329582770883,0.08172689284401713,162.44784312746046,33.921072007722515,1248,1251,1248.0,1251.0,1248.0,1251.0,3.2,166.63401517276222,1.0805364066414022e+32,6.949675851114737e+31,1.42669527973314e+29,4.76337656086982e+28,3.2,0.0,321.9914065914503,2.0879496727424923e+32
1,0.02425058746541021,0.04086326725519029,71.04309218651053,16.209861322177716,1597,1599,3224.0,3226.0,3224.0,3226.0,,33.482290073403476,2.1711553529170573e+31,6.0280324701505515e+31,1.42669527973314e+29,4.76337656086982e+28,,1.0,151.20684548340668,9.804990974311505e+31
