,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.4081432315128856,0.040863993570383166,608.9996581457799,134.1755844323263,481,483,481.0,483.0,481.0,483.0,38.0,616.4345144712242,1.8228728272846937e+32,1.1702863418833862e+32,2.53706284034917e+28,2.19067615356642e+28,38.0,0.0,773.2019520666993,2.2864534599184305e+32
1,0.1708985482143998,0.061295019047975074,202.0490421256661,42.401307565487755,1428,1431,1428.0,1431.0,1428.0,1431.0,,198.48785688843728,5.869530540129991e+31,3.7068217360784522e+31,2.53706284034917e+28,2.19067615356642e+28,,0.0,150.3957632062597,4.4473880623410745e+31
2,0.03294230098802889,0.040863044901925605,80.37911674948205,132.4340287383359,2004,2006,2936.0,2944.0,2936.0,2944.0,5.8,1506.3804173206352,4.4545525369276616e+32,2.6800738839567066e+32,2.53706284034917e+28,2.19067615356642e+28,5.8,0.0,4930.890161343458,1.4581249878827178e+33
3,0.3578906346455993,0.18388468024204485,1407.7826180222908,253.35648829205002,2936,2944,2951.0,2954.0,2951.0,2954.0,,93.62187998094271,2.7685143685207443e+31,5.470844665160291e+31,2.53706284034917e+28,2.19067615356642e+28,,0.0,150.3957632062597,4.4473880623410745e+31
4,0.009648604841056318,0.08172654447116656,51.98518017431356,80.80650236937575,2951,2954,2965.0,2968.0,2965.0,2968.0,,134.5192912547538,3.977901220930629e+31,2.4048162507671732e+31,2.53706284034917e+28,2.19067615356642e+28,,0.0,150.3957632062597,4.4473880623410745e+31
