,error,flux_gap,flux_model,time
0,1962.676484461007,20661100.23293189,20661100.23293189,2228.8002534929547
1,1962.676484461007,20661100.23293189,20661100.23293189,2228.820685927749
2,1962.676484461007,20661100.23293189,20661100.23293189,2228.8411182616182
3,1962.676484461007,20661100.23293189,20661100.23293189,2228.861550595022
4,1962.676484461007,20661100.23293189,20661100.23293189,2228.881982927953
5,1962.676484461007,20661100.23293189,20661100.23293189,2228.9024152599595
6,1962.676484461007,20661100.23293189,20661100.23293189,2228.9228475915006
7,1962.676484461007,20661100.23293189,20661100.23293189,2228.9432799225688
8,1962.676484461007,20661100.23293189,20661100.23293189,2228.9637121531778
9,1962.676484461007,20661100.23293189,20661100.23293189,2228.984144582857
10,1962.676484461007,20661100.23293189,20661100.23293189,2229.004576912528
11,1962.676484461007,20661100.23293189,20661100.23293189,2229.025009140809
12,1962.676484461007,20661100.23293189,20661100.23293189,2229.045441569091
13,1962.676484461007,20661100.23293189,20661100.23293189,2229.065873896434
14,1962.676484461007,20661100.23293189,20661100.23293189,2229.0863061233176
15,1962.676484461007,20661100.23293189,20661100.23293189,2229.106738549737
16,1963.2177529091273,20661100.23293189,20661100.23293189,2229.127170875683
17,1974.842035520531,20661100.23293189,20661100.23293189,2229.1476033007057
18,2014.3407914848492,20661100.23293189,20661100.23293189,2229.168035525261
19,2054.9102194203283,20661100.23293189,20661100.23293189,2229.1884678493443
20,2050.6651062093097,20661100.23293189,20661100.23293189,2229.20890027297
21,2012.7820596909094,20661100.23293189,20661100.23293189,2229.2293324956627
22,1940.1557251807856,20661100.23293189,20661100.23293189,2229.2497648178833
23,1838.231412625367,20661100.23293189,20661100.23293189,2229.270197239646
24,1977.8598420638446,20661100.23293189,20661100.23293189,2229.2906294604763
25,2200.03112854553,20661100.23293189,20661100.23293189,2229.3110617808343
26,3658.092514551701,20661100.23293189,20661100.23293189,2229.3314942007346
27,3887.490213149521,20661100.23293189,20661100.23293189,2229.351926520161
28,3968.4125136630096,20661100.23293189,20661100.23293189,2229.3723588391294
29,3968.009534358236,20661100.23293189,20661100.23293189,2229.3927911571664
30,3970.434374423664,20661100.23293189,20661100.23293189,2229.4132234747376
31,3994.5895510246028,20660118.537090883,20661100.23293189,2229.433655791836
32,3994.182012157102,20663574.618965216,20661100.23293189,2229.45408810801
33,3994.4984246572726,20659130.677806366,20661100.23293189,2229.494952838955
34,4010.5123719165776,20659944.81460958,20661100.23293189,2229.5153850537317
35,4025.6026392403137,20663908.17755707,20661100.23293189,2229.5358173675777
36,3993.2012996858107,20665152.960927665,20661100.23293189,2229.556249781417
37,4002.1721723242845,20661388.284659997,20661100.23293189,2229.576681994331
38,3962.2704223916644,20657296.934554145,20661100.23293189,2229.597114306307
39,3991.1804923944833,20656015.684530225,20661100.23293189,2229.6175466182904
40,4348.228893973224,20677406.570376746,20661100.23293189,2229.6379789293424
41,4264.571395173595,20654615.56419265,20661100.23293189,2229.658411139928
42,4255.557652881569,20656813.049416225,20661100.23293189,2229.678843550042
43,4286.894832481269,20661913.999856796,20661100.23293189,2229.6992758592314
44,4308.295964224642,20664044.644883897,20661100.23293189,2229.740140476206
45,4336.843535098762,20664017.346566714,20661100.23293189,2229.760572783998
46,5272.946757075295,20661041.151040155,20661100.23293189,2229.7810051908527
47,5496.489473961978,20661928.691303458,20661100.23293189,2229.801437397713
48,5539.879438292117,20659615.039722506,20661100.23293189,2229.8218697036427
49,5533.980396946236,20659530.17881061,20661100.23293189,2229.8423021086346
50,5616.7765986358745,20661304.47973928,20661100.23293189,2229.862734413633
51,5601.576682663752,20659903.93959172,20661100.23293189,2229.8831666176993
52,5601.591106801673,20660393.806622144,20661100.23293189,2229.903599021294
53,5602.312964592749,20658638.914885886,20661100.23293189,2229.92403132443
54,5552.890922549057,20670780.823524754,20661100.23293189,2229.9444635266336
55,5456.334436259348,20660967.69206253,20661100.23293189,2229.964895928366
56,4578.739086705234,20660273.358961534,20661100.23293189,2229.985328229639
57,4409.076402284833,20658652.731767472,20661100.23293189,2230.0057604304457
58,4328.409040954057,20658968.64467524,20661100.23293189,2230.026192830781
59,4330.15008730763,20658558.286337778,20661100.23293189,2230.0466251301914
60,4309.963365496508,20677660.84738716,20661100.23293189,2230.067057529137
61,4284.732345828198,20653161.080637425,20661100.23293189,2230.087489727608
62,4288.396601948898,20657151.067728143,20661100.23293189,2230.107922025156
63,4299.251599126376,20663223.66733837,20661100.23293189,2230.1283544227044
64,4287.803786659906,20667018.674860906,20661100.23293189,2230.148786619313
65,4280.305539608574,20661723.998811085,20661100.23293189,2230.1692189154637
66,4281.888838119489,20657881.83762175,20661100.23293189,2230.1896513106767
67,4324.381986318113,20660895.042877115,20661100.23293189,2230.2305158001836
68,4358.928388077932,20660339.902913563,20661100.23293189,2230.2509481935413
69,5707.367507045314,20661240.576352596,20661100.23293189,2230.27138038689
70,5680.572679372666,20662111.59978326,20661100.23293189,2230.2918126793156
71,5770.066714349177,20661291.761260387,20661100.23293189,2230.3122450717347
72,5772.154524507243,20662585.860624745,20661100.23293189,2230.332677263228
73,5801.254875459508,20662301.263418358,20661100.23293189,2230.353109553791
74,5779.771619329404,20662602.44857201,20661100.23293189,2230.3735419443547
75,5771.656720345222,20661119.85727442,20661100.23293189,2230.393974133978
76,4936.296157657939,20660380.305922598,20661100.23293189,2230.414406423144
77,4695.696365871461,20659625.78181474,20661100.23293189,2230.434838811838
78,4635.085815959635,20661858.643618967,20661100.23293189,2230.455270999606
79,4631.483970885205,20662827.257905215,20661100.23293189,2230.47570338691
80,4514.288519573988,20660837.212968133,20661100.23293189,2230.4961356737476
81,4514.964301215741,20657841.61479445,20661100.23293189,2230.5165678601115
82,4474.759543396921,20658269.360176377,20661100.23293189,2230.5370002460186
