,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.02726003046596472,0.04086330474819988,56.92201580340714,12.440076097252676,1336,1338,1336,1338,1.6,58.20393146745057,6.76344324830266e+31,3.7231329144475625e+31,4.7242320799195404e+29,1.3597432953833699e+29,1.6,0.0,102.40515099158141,1.189973614501892e+32
