,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.11808423763744955,0.04086436168290675,175.8496959046093,39.078196080049096,382,384,382.0,384.0,13.0,184.41978328707282,1.195868020943977e+32,7.8518537560683215e+31,1.42669527973314e+29,4.76337656086982e+28,13.0,0.0,552.6930724374209,3.58393204321434e+32
1,0.0062044921651661965,0.0408640731984633,16.69386827253033,24.47965071267097,466,468,466.0,468.0,,32.73576156923923,2.1227467956060723e+31,4.0347955608192027e+31,1.42669527973314e+29,4.76337656086982e+28,,0.0,179.16787803431095,1.1618121001047843e+32
2,0.7857123302113834,0.061295211366086726,1185.7011213959386,247.4469043814063,1289,1292,1326.0,1329.0,1.5454545454545454,1579.706510449705,1.024358918903591e+33,6.577122737103242e+32,1.42669527973314e+29,4.76337656086982e+28,1.5454545454545454,0.0,2255.7494432164594,1.4627382021188158e+33
