,error,flux_gap,flux_model,time
0,60.136478877479625,218802.78050574363,218800.1916078269,2228.800211770169
1,60.136478877479625,218802.78050574363,218802.84016803617,2228.8206441877337
2,60.136478877479625,218802.78050574363,218804.4242965841,2228.841076505305
3,60.136478877479625,218802.78050574363,218805.1152642023,2228.861508821945
4,60.136478877479625,218802.78050574363,218805.08432586957,2228.881941138112
5,60.136478877479625,218802.78050574363,218804.502736494,2228.9023734538205
6,60.136478877479625,218802.78050574363,218803.54175098476,2228.9228057685978
7,60.136478877479625,218802.78050574363,218802.37262418418,2228.943238082902
8,60.136478877479625,218802.78050574363,218801.16661663068,2228.9636702967473
9,60.136478877479625,218802.78050574363,218800.09496598705,2228.9841027101284
10,60.136478877479625,218802.78050574363,218799.32894417283,2229.0045350230357
11,60.136478877479625,218802.78050574363,218799.03546081996,2229.0249672350183
12,60.136478877479625,218802.78050574363,218799.257665645,2229.0453996465367
13,60.136478877479625,218802.78050574363,218799.89996146245,2229.0658319575814
14,60.136478877479625,218802.78050574363,218800.85939706347,2229.0862641677013
15,60.136478877479625,218802.78050574363,218802.03304261874,2229.106696577357
16,59.78797013401381,218802.78050574363,218803.31793647894,2229.127128886539
17,59.644113421159595,218802.78050574363,218804.6111444077,2229.1475612952636
18,59.814684543461766,218802.78050574363,218805.8097021253,2229.167993503055
19,59.78467931180471,218802.78050574363,218806.810682538,2229.1884258108403
20,59.931910160630196,218802.78050574363,218807.51113626844,2229.208858217702
21,58.07441537578097,218802.78050574363,218807.80811010633,2229.229290423631
22,56.99349755043783,218802.78050574363,218807.6224010615,2229.2497227295535
23,57.16905704513096,218802.78050574363,218806.9983994573,2229.2701551345526
24,30.632128726708554,218802.78050574363,218806.02062363178,2229.2905873390846
25,28.983685835910237,218802.78050574363,218804.77358895834,2229.3110196431444
26,28.002273317293024,218802.78050574363,218803.34181946472,2229.331452046281
27,26.830504653728454,218802.78050574363,218801.80985676046,2229.3518843494094
28,26.861231222445845,218802.78050574363,218800.26222159018,2229.372316651614
29,28.746633956005592,218802.78050574363,218798.7834412074,2229.3927489533526
30,28.927677613841386,218802.78050574363,218797.45804291527,2229.41318125416
31,29.55765139315539,218809.71691715985,218796.3705539376,2229.4336135544945
32,27.662018217922068,218779.1160351463,218795.60433713728,2229.4540458543706
33,28.37599463349222,218800.66084773577,218795.0719536897,2229.4949105527194
34,29.410784768139777,218779.7523095342,218795.2017931208,2229.515342750732
35,33.53547628930492,218806.2848228047,218795.522425004,2229.53577504828
36,31.861896095160578,218779.64511345947,218795.97893039658,2229.5562074453555
37,36.51899729781907,218831.2317704739,218796.51638053442,2229.5766396419713
38,36.71165740545871,218796.60771203123,218797.07986151,2229.597071937649
39,52.47257027667022,218777.0601533034,218797.61444954365,2229.6175042328687
40,74.35976377087657,218822.75551814737,218798.0652233283,2229.6379365276225
41,74.62780891168663,218801.37509177809,218798.37726046634,2229.65836872191
42,75.58762015242574,218813.92654859243,218798.50565986725,2229.6788011152603
43,76.03958054700756,218868.05286263596,218798.47391065583,2229.699233408617
44,75.95416595962624,218823.86919699857,218798.13836245146,2229.7400979925296
45,75.8575214974984,218840.73737632966,218797.9389036574,2229.760530284024
46,76.43963098865783,218786.8080990045,218797.78788132666,2229.78096267458
47,76.51712604883679,218771.478079995,218797.73746714118,2229.8013948646767
48,76.49457557074736,218754.43362002802,218797.83982956744,2229.8218271543083
49,76.54553079541519,218715.24949530515,218798.14714128786,2229.842259543002
50,76.81385077952713,218727.48710957254,218798.71156957903,2229.8626918317023
51,76.91832577570273,218698.04715241768,218799.5849168593,2229.8831240194704
52,77.3339762104978,218774.05847968237,218800.78604212098,2229.903556406767
53,77.45206010937804,218999.3996740266,218802.2749607328,2229.923988693139
54,77.45738870369308,219090.1824203411,218804.00561633354,2229.9444208795103
55,77.31162007285408,218772.13874227094,218805.93198327106,2229.9648532649444
56,77.34733146916096,218742.55906291315,218808.0079820972,2229.9852855499194
57,77.70489688554721,218759.74695678087,218810.18755838202,2230.0057177339622
58,77.77575193821598,218816.2749762329,218812.42469224913,2230.0261501179994
59,77.1398498754756,218830.1102733933,218814.67329855578,2230.0465824011117
60,77.43528322605145,218754.36133055892,218816.8873463762,2230.067014783759
