,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.4106933648559295,0.061294930572330486,690.9588811527948,142.3203602984654,1497,1500,1561.0,1565.0,1561.0,1565.0,2.428571428571429,645.0816395481098,1.2877305561104512e+32,7.214456911188397e+31,1.30116155957454e+28,1.12351320399495e+28,2.428571428571429,0.0,1754.1016060034724,3.501588168212973e+32
