,error,flux_gap,flux_model,time
0,34.0592815734474,208421.8583588914,208421.18331114654,2228.8002178889583
1,34.0592815734474,208421.8583588914,208421.88885491248,2228.8206503046604
2,34.0592815734474,208421.8583588914,208422.30023669815,2228.8410826194377
3,34.0592815734474,208421.8583588914,208422.46708051494,2228.8615149337493
4,34.0592815734474,208421.8583588914,208422.43900609642,2228.8819472471223
5,34.0592815734474,208421.8583588914,208422.26563317003,2228.902379560037
6,34.0592815734474,208421.8583588914,208421.99658144303,2228.9228118729516
7,34.0592815734474,208421.8583588914,208421.6814706437,2228.943244184462
8,34.0592815734474,208421.8583588914,208421.3699218868,2228.963676395979
9,34.0592815734474,208421.8583588914,208421.11155057274,2228.984108806566
10,34.0592815734474,208421.8583588914,208420.95598068333,2229.0045411166793
11,34.0592815734474,208421.8583588914,208420.9516026897,2229.0249733263336
12,34.0592815734474,208421.8583588914,208421.10806879788,2229.0454057355237
13,34.0592815734474,208421.8583588914,208421.38935366052,2229.0658380437744
14,34.0592815734474,208421.8583588914,208421.7568056458,2229.086270251566
15,34.0592815734474,208421.8583588914,208422.171780513,2229.1067026588935
16,35.05935729063999,208421.8583588914,208422.5956223395,2229.1271349652816
17,35.78197695704162,208421.8583588914,208422.9896848157,2229.1475673716777
18,36.32221991022966,208421.8583588914,208423.31531248367,2229.167999577141
19,36.352813016780786,208421.8583588914,208423.5338606717,2229.1884318816665
20,36.84953333702728,208421.8583588914,208423.60667748423,2229.2088642862
21,37.500165032721966,208421.8583588914,208423.49511306456,2229.2292964898006
22,36.69123536585358,208421.8583588914,208423.17111083947,2229.249728792929
23,36.580156167430765,208421.8583588914,208422.66868386185,2229.2701611956
24,37.09158918278085,208421.8583588914,208422.04439509616,2229.2905933978036
25,37.948130451641966,208421.8583588914,208421.3548225178,2229.3110256990694
26,37.63272400118719,208421.8583588914,208420.6565519277,2229.3314580998776
27,37.67773557911244,208421.8583588914,208420.00617674208,2229.351890400212
28,37.69673505899306,208421.8583588914,208419.460279871,2229.3723226996226
29,37.702099242059575,208421.8583588914,208419.07544762327,2229.392754999033
30,38.080166329720605,208421.8583588914,208418.90826634015,2229.413187297512
31,38.79163042159031,208383.2294378504,208419.0153223258,2229.4336195955184
32,38.45900027517077,208456.85643477752,208419.45247992253,2229.4540518926005
33,38.42203786079918,208432.036810925,208421.25119862307,2229.494916585827
34,38.016842002276825,208457.4934600562,208422.4453777458,2229.5153487815114
35,37.95243376833444,208463.46461974978,208423.71928971505,2229.5357810762653
36,37.537898714588614,208429.3401809059,208424.98531663977,2229.5562134710126
37,32.18159904874992,208422.6958207237,208426.1558218996,2229.5766456648344
38,32.05975173115581,208391.19823534097,208427.14320517733,2229.597077958184
39,32.22067414646707,208380.33388991508,208427.8598420039,2229.617510251075
40,31.608932210439168,208424.49582163905,208428.2181139515,2229.637942543035
41,31.64513227031905,208412.91046026573,208428.13040429773,2229.6583747345285
42,34.04893888152219,208417.13908191523,208427.52395274708,2229.6788071255505
43,34.03335614184618,208416.51604903312,208426.4563272768,2229.6992394161134
44,29.70452088442658,208455.31950616345,208423.43839867783,2229.7401039953693
45,28.99518869443801,208466.0490799234,208421.7393752706,2229.7605362840695
46,28.71308763295041,208425.49260822617,208420.08115778232,2229.780968671832
47,30.2126533412011,208443.56486867627,208418.58940937536,2229.8014008596
48,29.714475434557734,208394.27150755876,208417.3897464713,2229.8218331464377
49,29.69509978528254,208421.94732267997,208416.6078140112,2229.842265532803
50,29.118971620554728,208423.26763206907,208416.3692599097,2229.8626978187094
51,28.26797259978116,208392.17781079005,208416.79941765248,2229.8831300041493
52,28.770515784329422,208401.01776035593,208417.94640410578,2229.903562388652
53,28.908500821381992,208404.30170542462,208419.67843072818,2229.9239946726957
54,29.25669857810708,208420.4363460709,208421.83815840713,2229.944426856273
55,28.090761395467617,208403.5011038619,208424.26828956662,2229.9648592393787
56,28.094230931187692,208492.37459300307,208426.8114584352,2229.9852915215597
57,28.25847106659538,208428.2298729766,208429.31033295803,2230.0057237032743
58,28.27237200690711,208370.67709199642,208431.60761714925,2230.0261560845174
59,28.951129914519445,208418.91409951984,208433.54594385606,2230.0465883653014
60,28.839042294299457,208459.27934066052,208434.96799881954,2230.067020745155
61,27.697620515175977,208491.30067171346,208435.71643427206,2230.0874529249995
62,27.6931962873929,208419.75369407795,208435.6466316936,2230.107885203921
63,27.637849165772668,208427.73057425703,208434.78852297078,2230.1283175819117
64,27.208321443529194,208417.46772659617,208433.29899332364,2230.1487497598937
65,27.36935597372608,208435.55994979097,208431.33775414916,2230.1691820369524
66,27.420040119540573,208453.24069481925,208429.0645285989,2230.189614413539
67,27.292140819030784,208439.93155863596,208424.22110375328,2230.2304788653273
68,27.269911785389017,208383.27708761222,208421.9703286565,2230.2509112400585
69,26.96292035235193,208415.97288263106,208420.04651499155,2230.271343414315
70,28.02317343082934,208423.03263766397,208418.60936052966,2230.2917756881143
71,28.552518260284526,208404.82580303177,208417.8185925997,2230.312208061441
72,26.82487635923547,208435.80344048672,208417.77637211047,2230.332640234308
73,27.499151608136717,208390.87309023386,208418.39159826474,2230.3530725062446
74,25.89244343473156,208396.5630050541,208419.53267700545,2230.373504877716
75,26.463851364825207,208424.94818363115,208421.06798564483,2230.3939370487133
76,25.902116863879677,208419.49441099426,208422.86594141266,2230.414369318787
77,22.93106236907386,208441.31678109954,208424.79494460163,2230.4348016888543
78,22.954864037398483,208432.72108040922,208426.7233638282,2230.455233857996
79,22.946435646834175,208439.26111320878,208428.5196333928,2230.4756662266736
80,23.00765389221826,208432.66997136062,208430.05212301147,2230.496098494885
81,22.972710814898097,208454.4192097155,208431.18923490265,2230.5165306621566
82,22.328275478703468,208401.63019613642,208431.8037358784,2230.5369630289715
83,22.06804809178807,208429.11045820193,208431.87068529997,2230.5573952953127
84,20.867380786622824,208469.32592532042,208431.46867735256,2230.577827461195
85,20.872152268985626,208468.8317131179,208430.680885204,2230.598259826613
86,21.333883380265295,208393.72926662175,208429.5904999149,2230.6186920910986
87,21.21654071932884,208394.08833170496,208428.28070738201,2230.639124255111
88,21.31519106028019,208401.03061360304,208426.8346692356,2230.659556618666
89,20.379458349845383,208396.26470405384,208425.33558796666,2230.6799888817477
90,20.005432806610273,208441.6206943274,208422.51100381537,2230.720853406063
91,20.186043256408666,208408.60528586095,208421.35186497585,2230.741285667289
92,20.453467622667684,208429.88551716562,208420.45687424886,2230.7617179275767
