,ampl,dur,ed,ederr,istart,istop
0,0.008780880473867323,0.04086450464092195,18.99653141416765,4.429421729341296,203,205
1,0.002632054480860987,0.040863835711206775,7.492805620511086,2.1271173067981475,653,655
2,0.0010156863272565357,0.04086385468690423,1.861441994476275,0.5801996077072183,741,743
3,0.04470837216295026,0.22475065014441498,206.9849314743182,37.61068019566948,849,860
4,0.0022602914099594724,0.04086361219378887,7.146977752399033,1.9096653692976118,1170,1172
5,0.003923865321516667,0.061295175735722296,19.128753725968007,5.0100411916594485,1264,1266
6,-0.0016892180339214218,0.10215827943466138,-31.55394857177463,6.797780319939952,1432,1436
7,0.04924669445450419,0.2656115347344894,271.27985661847663,48.894688424952996,1472,1485
8,0.001957038890225014,0.0408630995079875,1.1434616821792392,0.7246938609062963,1787,1789
9,0.059124771237659114,0.20431576434202725,349.6255437787139,63.22132373792877,1949,1959
10,0.012918260440014599,0.14302081112691667,61.37565947684384,12.11879622744745,2576,2583
11,0.07265402321770259,0.16345261579408543,229.3958705106093,42.97495492897842,2645,2653
