,error,flux_gap,flux_model,time
0,17.861152715552816,97058.27017123291,97059.88248658145,2228.8002241372014
1,17.861152715552816,97058.27017123291,97058.22127214292,2228.820656561751
2,17.861152715552816,97058.27017123291,97057.23612879775,2228.8410888863073
3,17.861152715552816,97058.27017123291,97056.81647939632,2228.861521209932
4,17.861152715552816,97058.27017123291,97056.85175669573,2228.881953533084
5,17.861152715552816,97058.27017123291,97057.23139349822,2228.9023858557775
6,17.861152715552816,97058.27017123291,97057.84482262119,2228.9228181780054
7,17.861152715552816,97058.27017123291,97058.5814768793,2228.9432504992947
8,17.861152715552816,97058.27017123291,97059.33078562208,2228.963682720125
9,17.861152715552816,97058.27017123291,97059.9821922731,2228.9841151404908
10,17.861152715552816,97058.27017123291,97060.42511915705,2229.0045474599174
11,17.861152715552816,97058.27017123291,97060.55175856993,2229.024979678885
12,17.861152715552816,97058.27017123291,97060.33692522379,2229.045412097388
13,17.861152715552816,97058.27017123291,97059.85042401172,2229.065844415418
14,17.861152715552816,97058.27017123291,97059.16730544613,2229.0862766329883
15,17.861152715552816,97058.27017123291,97058.36260550466,2229.106709049629
16,18.420538419467476,97058.27017123291,97057.51138232945,2229.127141365796
17,18.033592241896688,97058.27017123291,97056.68867542248,2229.1475737815053
18,15.445899331121293,97058.27017123291,97055.96954333012,2229.168005996282
19,15.983657456898412,97058.27017123291,97055.429021534,2229.188438311052
20,15.939114435950069,97058.27017123291,97055.1421602362,2229.2088707248986
21,16.05909010999856,97058.27017123291,97055.18400839224,2229.2293029378125
22,16.711503066529254,97058.27017123291,97055.61223281742,2229.24973525072
23,17.244808569606338,97058.27017123291,97056.38853669196,2229.270167662704
24,16.256549369047367,97058.27017123291,97057.44165668194,2229.290599874221
25,16.16899497958351,97058.27017123291,97058.7003269509,2229.3110321852655
26,15.885850153082602,97058.27017123291,97060.09327053057,2229.331464595387
27,16.189661062794503,97058.27017123291,97061.549194138,2229.3518969055003
28,16.062898935896907,97058.27017123291,97062.99682484675,2229.3723292146897
29,16.00761803657668,97058.27017123291,97064.36488326226,2229.3927615229477
30,16.153696758697,97058.27017123291,97065.58209006101,2229.4131938312057
31,16.252206024655987,97052.2691349467,97066.57716581316,2229.433626138525
32,16.415904762253756,97066.00345024835,97067.27961175902,2229.454058445386
33,16.593867754807565,97081.909482354,97067.77169097553,2229.4949231577048
34,16.37721138729155,97058.57997804624,97067.6518127961,2229.5153553627024
35,16.333997615536465,97071.61703233459,97067.35213231859,2229.535787667235
36,15.708434752637379,97089.84733899534,97066.92075451472,2229.5562200712957
37,15.667290032150344,97085.43690006532,97066.40579371346,2229.5766522744307
38,15.069056721829888,97060.23261116189,97065.85535007085,2229.597084577559
39,14.685406338872253,97059.96740683496,97065.31753320279,2229.6175168797636
40,16.15073437327718,97070.1052332563,97064.84045032595,2229.6379491815023
41,16.894285573734564,97080.46099559174,97064.47221012671,2229.658381382309
42,15.816377081680477,97050.43668102747,97064.25182587684,2229.67881378311
