,error,flux_gap,flux_model,time,tpf_flags,tpf_time
0,8.068409875900969,2368.797760532609,2368.797760532609,2228.8002217860776,524288,2228.8002217860776
1,8.068409875900969,2368.797760532609,2368.797760532609,2228.8206542064363,0,2228.8206542064363
2,8.068409875900969,2368.797760532609,2368.797760532609,2228.84108652587,0,2228.84108652587
3,8.068409875900969,2368.797760532609,2368.797760532609,2228.8615188448384,0,2228.8615188448384
4,8.068409875900969,2368.797760532609,2368.797760532609,2228.8819511633333,0,2228.8819511633337
5,8.068409875900969,2368.797760532609,2368.797760532609,2228.9023834813706,0,2228.9023834813706
6,8.068409875900969,2368.797760532609,2368.797760532609,2228.9228157984758,0,2228.922815798476
7,8.068409875900969,2368.797760532609,2368.797760532609,2228.9432481155745,0,2228.9432481155745
8,8.068409875900969,2368.797760532609,2368.797760532609,2228.963680331748,0,2228.963680331748
9,8.068409875900969,2368.797760532609,2368.797760532609,2228.9841127469917,0,2228.9841127469917
10,8.068409875900969,2368.797760532609,2368.797760532609,2229.0045450622274,0,2229.0045450622274
11,8.068409875900969,2368.797760532609,2368.797760532609,2229.0249772765383,0,2229.0249772765383
12,8.068409875900969,2368.797760532609,2368.797760532609,2229.045409690385,0,2229.045409690385
13,8.068409875900969,2368.797760532609,2368.797760532609,2229.0658420032923,0,2229.0658420032923
14,8.068409875900969,2368.797760532609,2368.797760532609,2229.086274216206,0,2229.086274216206
15,8.068409875900969,2368.797760532609,2368.797760532609,2229.1067066281908,0,2229.1067066281903
16,7.595711731404568,2368.797760532609,2368.797760532609,2229.1271389397007,0,2229.1271389397007
17,7.273887341410916,2368.797760532609,2368.797760532609,2229.147571350288,0,2229.1475713502878
18,7.007610790010975,2368.797760532609,2368.797760532609,2229.1680035608733,0,2229.1680035608733
19,7.218394350222361,2368.797760532609,2368.797760532609,2229.188435870521,0,2229.188435870521
20,6.834058241335206,2368.797760532609,2368.797760532609,2229.208868279711,0,2229.208868279711
21,6.747133073267308,2368.797760532609,2368.797760532609,2229.229300488434,0,2229.229300488434
22,6.5427563633764185,2368.797760532609,2368.797760532609,2229.2497327962187,0,2229.249732796219
23,6.424655677798,2368.797760532609,2368.797760532609,2229.2701652035466,0,2229.2701652035466
24,6.435976424437442,2367.398105659083,2368.797760532609,2229.290597410407,0,2229.290597410407
25,6.331338342789729,2366.084632793374,2368.797760532609,2229.311029716795,0,2229.311029716795
26,6.3036104744343175,2375.2588876945824,2368.797760532609,2229.3314621222603,0,2229.33146212226
27,6.290768878659871,2370.898756870108,2368.797760532609,2229.351894427251,0,2229.351894427251
28,6.3170301438995615,2382.591769043232,2368.797760532609,2229.372326731784,0,2229.3723267317837
29,6.360823030230825,2369.094925852249,2368.797760532609,2229.3927590358508,0,2229.3927590358508
30,6.391706024687258,2369.4215132508693,2368.797760532609,2229.4131913389865,0,2229.4131913389865
31,6.658795161796867,2367.5892814298277,2368.797760532609,2229.433623642115,0,2229.433623642115
32,6.954372827171519,2375.438666540721,2368.797760532609,2229.4540559443194,0,2229.4540559443194
33,7.108413111530253,2379.0859884390584,2368.797760532609,2229.494920646859,0,2229.494920646859
34,7.657490536374017,2379.1847431090064,2368.797760532609,2229.5153528472,0,2229.5153528472
35,7.669317422298603,2367.584002301088,2368.797760532609,2229.5357851470762,0,2229.5357851470762
36,7.704237790849526,2371.6278107207963,2368.797760532609,2229.55621754648,0,2229.55621754648
37,7.942282155331916,2371.8769660595044,2368.797760532609,2229.5766497449586,0,2229.5766497449586
38,7.105274938373383,2371.036295944812,2368.797760532609,2229.5970820429648,0,2229.5970820429648
39,6.186697789212989,2372.187258472904,2368.797760532609,2229.6175143405126,0,2229.6175143405126
40,6.28803690051751,2365.2903958945503,2368.797760532609,2229.6583788342105,0,2229.6583788342105
41,6.581241298402428,2374.5735071099784,2368.797760532609,2229.678811229889,0,2229.678811229889
42,6.697329556032106,2374.4310792274146,2368.797760532609,2229.7401081136773,0,2229.7401081136777
43,6.702079819007577,2373.8501489379128,2368.797760532609,2229.7605404075,0,2229.7605404075002
44,6.514937411146651,2374.1650414077485,2368.797760532609,2229.780972800385,0,2229.780972800385
45,6.472136745647532,2380.6687388528962,2368.797760532609,2229.8014049928092,0,2229.8014049928097
46,6.412784593329848,2383.2634226840696,2368.797760532609,2229.821837284304,0,2229.821837284304
47,6.2999952077765355,2383.0474438539,2368.797760532609,2229.842269675792,0,2229.8422696757916
48,6.310007661663053,2388.503465882557,2368.797760532609,2229.8627019663545,0,2229.8627019663545
49,6.353805529016912,2376.2427060699565,2368.797760532609,2229.883134156451,0,2229.883134156451
50,11.761058109812259,2376.650112896392,2368.797760532609,2229.9035665456104,0,2229.9035665456104
51,11.80198276261834,2384.657118836037,2368.797760532609,2229.9239988347767,0,2229.9239988347763
52,11.76468227792658,2365.331463417329,2368.797760532609,2229.94443102301,0,2229.94443102301
53,11.769455285940893,2369.915760452864,2368.797760532609,2229.9648634107725,0,2229.9648634107725
54,11.844722840174734,2365.099060632959,2368.797760532609,2229.985295698076,0,2229.985295698076
55,11.89355719118651,2360.915891023645,2368.797760532609,2230.005727884447,0,2230.005727884447
56,11.709784494680695,2380.870895569215,2368.797760532609,2230.0261602703467,0,2230.0261602703467
57,11.732920934194825,2370.6354064671145,2368.797760532609,2230.0465925557874,0,2230.0465925557874
58,11.728883609331444,2372.483767543893,2368.797760532609,2230.067024940763,0,2230.067024940763
59,11.889185728341017,2376.6775405891817,2368.797760532609,2230.087457125265,0,2230.0874571252643
60,11.896353411241995,2374.698083985065,2368.797760532609,2230.1078894088423,0,2230.1078894088423
61,11.881750026871435,2372.379172560787,2368.797760532609,2230.1283217919554,0,2230.1283217919554
62,11.835405243796876,2372.161874405552,2368.797760532609,2230.148753974594,0,2230.148753974594
63,11.779510471878051,2380.5585810911057,2368.797760532609,2230.2304830991197,0,2230.2304830991197
64,11.652523667059992,2428.6290252298795,2368.797760532609,2230.250915478973,0,2230.250915478973
65,11.675139477077456,2386.525509978492,2368.797760532609,2230.2713476578865,0,2230.2713476578865
66,11.764370404314056,2377.425175068139,2368.797760532609,2230.291779936808,0,2230.291779936808
67,11.626540316300256,2371.5663768231852,2368.797760532609,2230.3122123147914,0,2230.3122123147914
68,11.526887685373365,2367.584372901004,2368.797760532609,2230.332644492315,0,2230.332644492315
69,11.755945770893856,2369.341297191179,2368.797760532609,2230.353076768908,0,2230.353076768908
70,11.587003709118068,2379.600062868935,2368.797760532609,2230.373509145036,0,2230.373509145036
71,11.260477278122686,2372.378663507363,2368.797760532609,2230.393941321156,0,2230.3939413211556
72,11.261091851130526,2375.0409484634038,2368.797760532609,2230.414373595886,0,2230.414373595886
73,11.210759102309897,2365.990744293747,2368.797760532609,2230.43480597061,0,2230.43480597061
74,11.204118685112743,2380.373417157221,2368.797760532609,2230.455238144874,0,2230.455238144874
75,11.315405059656598,2374.795589290189,2368.797760532609,2230.475670518208,0,2230.475670518208
76,11.575160327434537,2373.0816551564567,2368.797760532609,2230.496102791076,0,2230.496102791076
77,11.652419391034305,2373.532287702506,2368.797760532609,2230.5165349630042,0,2230.5165349630042
78,12.160111896823736,2367.0438675609344,2368.797760532609,2230.536967334941,0,2230.5369673349414
79,12.397183844478807,2371.30926768114,2368.797760532609,2230.5573996059397,0,2230.5573996059393
80,7.400411642635863,2367.1424781660307,2368.797760532609,2230.577831776478,0,2230.577831776478
81,6.9857256355266415,2372.4189633054802,2368.797760532609,2230.5982641465525,0,2230.5982641465525
82,6.981658948868045,2379.4206890633222,2368.797760532609,2230.7208577548736,0,2230.7208577548736
83,7.163464712933076,2388.858513294683,2368.797760532609,2230.7412900207564,0,2230.7412900207564
84,7.112848910138537,2375.910478027371,2368.797760532609,2230.7617222861663,0,2230.7617222861663
85,7.1029347221511445,2380.8440464251385,2368.797760532609,2230.782154551118,0,2230.782154551118
86,7.2878615397266415,2372.076156481712,2368.797760532609,2230.8025868155964,0,2230.8025868155964
87,7.307428364637174,2375.574823215363,2368.797760532609,2230.823019079151,0,2230.823019079151
88,7.358197629782887,2373.069431176465,2368.797760532609,2230.8434514422406,0,2230.8434514422406
89,7.309165231232552,2367.86141874216,2368.797760532609,2230.863883604863,0,2230.863883604863
90,7.171379417851055,2389.747952738581,2368.797760532609,2230.8843158670134,0,2230.8843158670134
91,7.1579345849341,2368.285295392975,2368.797760532609,2230.904748228706,0,2230.904748228706
92,7.680893657307532,2357.173060076017,2368.797760532609,2230.9251803894585,0,2230.9251803894585
93,7.848256356307452,2361.959425344442,2368.797760532609,2230.945612749754,0,2230.945612749754
94,7.9226596100876145,2366.231718680294,2368.797760532609,2230.9660450095835,0,2230.9660450095835
95,8.116713139522776,2370.6424146502727,2368.797760532609,2230.9864771689467,0,2230.9864771689463
96,8.10014539002421,2368.1977323190176,2368.797760532609,2231.006909527372,0,2231.006909527372
97,8.108285383791852,2363.7636231449233,2368.797760532609,2231.0273417858043,0,2231.0273417858043
98,7.9472601871650195,2373.944931724885,2368.797760532609,2231.047773943297,0,2231.047773943297
