,ampl,dur,ed,ederr,istart,istop
0,0.028980021543863015,0.18389028582168976,440.4070946192184,1687.830796060948,118,126
1,0.0014785863218596477,0.2451869293290656,23.40631440878223,72.24699176170499,132,144
2,0.029366741991015556,0.1430245893279789,344.5838311154428,1338.682770097103,444,451
3,-0.0001754326824393199,0.3882091504201526,-17.610429751467116,1.9753827022866477,457,476
4,0.0002139162909790388,0.0817278458198416,0.42498472659152076,0.049146639951199646,670,673
5,0.00026061544897011386,0.12259148443990853,1.1707458007514386,9.44315049181828,765,771
6,0.00017534517596093255,0.2656131639596424,-5.493022912566523,10.897643069409758,1089,1101
7,0.005899454277571765,0.4699308968920377,26.20057103997719,4.841220431233598,1107,1129
8,0.00118707125600492,0.08172675116657047,2.2082958106487443,0.38543209037628634,1301,1305
9,0.00035240556621905485,0.163453262510302,-0.7152294933830085,0.05541159546547122,1500,1508
10,0.001344554233211082,0.12259001818893012,10.327315849592237,0.9003673543155805,1521,1527
11,0.0007990422149856726,0.10215834136761259,4.251844653881831,0.3569734496099075,1542,1547
12,7.894705463015827e-05,0.2860426089828252,-6.727444903310328,16.148441068246544,1743,1755
13,-0.00014238704399815313,0.2656107603397686,-9.982090028797398,17.68145756776958,1761,1774
14,0.0014474848624027286,0.04086320439091651,4.084314660199518,0.7839952694075012,1782,1784
15,0.00038260824636948904,0.04086313384323148,1.2427948522161376,14.22483027788122,2081,2083
16,0.04151432803646755,0.08172636513336329,240.55814082976963,1843.3673191836533,2088,2092
17,0.01926514378909073,0.10215789526409935,74.9124607150038,14.895257539462657,2207,2212
18,0.018413804832740764,0.20431566340994323,122.59680946159747,205.32598264362124,2392,2402
19,0.0008144180008337016,0.5107908261634293,-75.81830117014526,14.46430019222496,2986,3005
