,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.025636568872432517,0.08172643905709265,67.32434485004606,13.864095407813494,1732,1736,1732,1736,1732,1736,1.3125,66.29106769391032,2.9093983970315036e+32,1.4436372681875896e+32,7.6618072894805e+30,2.29345522251962e+30,1.3125,0.0,118.02639752806388,5.1799710537336304e+32
1,0.0011022626096020328,0.040863043504941736,3.642039413533509,1.2948344135958445,2020,2022,2020,2021,2020,2020,9.0,5.186935599729311,2.2764548293350818e+31,1.8102497948512442e+31,7.6618072894805e+30,2.29345522251962e+30,9.0,0.0,27.805648519980654,1.2203410209952706e+32
2,0.044742891381181926,0.06129466805577976,86.6118990575873,19.40660735696229,2313,2315,2313,2315,2313,2315,1.2142857142857144,88.24985395586914,3.873130914454348e+32,1.9920749853039204e+32,7.6618072894805e+30,2.29345522251962e+30,1.2142857142857144,0.0,143.0094547745193,6.276433506886437e+32
