,error,flux_gap,flux_model,time
0,12.347593409235783,95927.69874758607,95927.85238394725,2228.8002163061756
1,12.347593409235783,95927.69874758607,95927.69422317056,2228.8206487218777
2,12.347593409235783,95927.69874758607,95927.60043888335,2228.8410810371206
3,12.347593409235783,95927.69874758607,95927.56049619048,2228.861513351898
4,12.347593409235783,95927.69874758607,95927.56386114645,2228.8819456657366
5,12.347593409235783,95927.69874758607,95927.59999980811,2228.9023779795825
6,12.347593409235783,95927.69874758607,95927.65837823223,2228.922810292497
7,12.347593409235783,95927.69874758607,95927.72846247768,2228.943242604473
8,12.347593409235783,95927.69874758607,95927.79971827497,2228.9636748164558
9,12.347593409235783,95927.69874758607,95927.86161268764,2228.9841072275085
10,12.347593409235783,95927.69874758607,95927.90361077902,2229.0045395380876
11,12.347593409235783,95927.69874758607,95927.91539929241,2229.0249717482075
12,12.347593409235783,95927.69874758607,95927.89426153722,2229.0454041573976
13,12.347593409235783,95927.69874758607,95927.84682379423,2229.065836466114
14,12.347593409235783,95927.69874758607,95927.78028675843,2229.0862686743712
15,12.347593409235783,95927.69874758607,95927.70184970873,2229.1067010821644
16,11.699089301419173,95927.69874758607,95927.6187140888,2229.127133389018
17,11.762424248237886,95927.69874758607,95927.53807951603,2229.14756579588
18,11.793301231650913,95927.69874758607,95927.467147482,2229.167998001809
19,11.723281966641677,95927.69874758607,95927.41311721182,2229.1884303068
20,11.59684577099984,95927.69874758607,95927.38318935926,2229.208862711799
21,11.673404582048166,95927.69874758607,95927.38456450703,2229.2292949158655
22,11.689147315497634,95927.69874758607,95927.42267228458,2229.2497272194596
23,11.093303873451353,95927.69874758607,95927.4914774425,2229.270159622596
24,11.25959457826574,95927.69874758607,95927.58037586114,2229.2905918248
25,11.486929101811993,95927.69874758607,95927.67875401388,2229.3110241265313
26,12.33299997305836,95927.69874758607,95927.77599725177,2229.331456527805
27,11.690106909718853,95927.69874758607,95927.86148987095,2229.3518888286053
28,11.724457674252447,95927.69874758607,95927.92461765147,2229.372321128947
29,11.762037876697974,95927.69874758607,95927.95476588728,2229.3927534283575
30,11.807494851741994,95927.69874758607,95927.94131987644,2229.4131857273023
31,11.652174275229978,95921.92553456931,95927.87366491681,2229.433618025774
