,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster.1,istop_no_sys_no_thruster.1,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.01701691802322459,0.04086452012415975,49.33043376366436,11.099217350655188,211,213,211,213,211,213,,51.28361693178322,4.570475713600466e+31,2.5154431447101026e+31,2.4228762028039504e+29,8.08937400878224e+28,,1.0,84.35291725380893,7.51766319822399e+31
1,0.0206451794902642,0.08172867981920717,107.80027985680701,20.155186264209075,367,371,367,371,367,371,15.0,106.15446327094446,9.460650891989922e+31,4.8470546736767135e+31,2.4228762028039504e+29,8.08937400878224e+28,15.0,1.0,339.06049962264603,3.021759914141569e+32
2,0.2486671183768086,0.12259114869812038,331.56033432068784,64.63263982906054,1014,1020,1017,1020,1017,1020,,43.430393089928,3.8705841889755206e+31,1.1923175386274346e+32,2.4228762028039504e+29,8.08937400878224e+28,,0.0,84.35291725380893,7.51766319822399e+31
3,0.0074701866912681375,0.24518110739882104,117.57278139276876,90.07725773660485,1278,1288,1278,1285,1278,1285,6.5,123.22631901014834,1.0982121231063546e+32,1.2676970226128035e+32,2.4228762028039504e+29,8.08937400878224e+28,6.5,0.0,387.3497330027778,3.45212107350725e+32
4,0.012839224792151684,0.08172672345244791,74.95393455733651,14.29535795804055,1641,1645,1641,1645,1641,1645,15.0,105.27215248584092,9.382017982370313e+31,4.841988748525564e+31,2.4228762028039504e+29,8.08937400878224e+28,15.0,1.0,339.06049962264603,3.021759914141569e+32
5,0.034718199974565954,0.04086312383878976,90.65201273575212,19.961913686979337,2593,2595,2593,2595,2593,2595,15.0,106.3514989445797,9.478211017717026e+31,5.171068355534575e+31,2.4228762028039504e+29,8.08937400878224e+28,15.0,1.0,339.06049962264603,3.021759914141569e+32
6,0.020769162837341367,0.06129473153850995,99.1519438565232,22.883972846294565,2809,2811,2809,2811,2809,2811,,74.60466903245664,6.6488841531518595e+31,3.6978936916113434e+31,2.4228762028039504e+29,8.08937400878224e+28,,0.5,84.35291725380893,7.51766319822399e+31
