,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,corrected,myed,myenerg,myenerg_err,L_bol,L_bol_err,count_true,falsepos_corrected,ED_true,energ_true
0,0.03140569237303091,0.08172778330481377,180.4778432303059,40.97515741809391,732,735,732,735,6.333333333333334,247.82023629372253,1.9878196028278664e+31,1.0835282828736483e+31,2.01526064735913e+27,1.16007728127667e+27,6.333333333333334,0.0,680.6255548383485,5.459444476074586e+31
1,1.1702909984144108,0.10215801295998972,2532.535242669372,493.66376820955537,1886,1891,1887,1891,2.5999999999999996,1010.777885290488,8.107667576040578e+31,6.166125541027366e+31,2.01526064735913e+27,1.16007728127667e+27,2.5999999999999996,0.0,2132.8839801414533,1.710832274914629e+32
