,ampl,dur,ed,ederr,istart,istop
0,0.0001223220396221419,0.08172886328975437,0.4886018953414927,0.47027169885985853,158,162
1,0.008378742917959023,0.3473476243816549,21.326279602186624,2.6152621081861915,167,183
2,-0.00018878506036365701,0.08172870217094896,-1.8497299864997672,2.0851524612589087,229,233
3,0.008814573287418402,0.30648251578531926,14.157476562212226,1.7785716344284108,238,252
4,3.7648170129924264e-06,0.10216074592608493,-1.0404497142982367,0.9056569975535154,275,280
5,0.008780402713376224,0.1838893804597319,20.23316915850262,2.5860845809576976,286,294
6,0.00036673062512467035,0.08172864524385659,1.6804759515531211,1.7781181996421163,299,303
7,-0.0012905617645131882,0.061295791347220074,-12.193779840304115,21.315011435660377,716,719
8,0.00042497372090853137,0.06129577178944601,1.0131989094033456,1.356458020494504,729,732
9,-0.0004353221278921824,0.1838858692572103,-9.285261040682567,6.3551801719458085,1124,1133
10,0.0035904306256632707,0.06129525979486061,4.168084714972967,1.1104081066079414,1156,1159
11,-6.24096911150436e-05,0.040863119524146896,-0.3905962719552608,0.5003450100977128,2149,2151
12,-0.0010205411672442035,0.14302088149270276,-22.072381372828648,32.03832150728545,2287,2293
13,0.0002058846187046421,0.18388409299222985,-0.037322581707668584,0.037167805773926456,2412,2421
14,0.0081584307935684,0.06129468613653444,15.393437165117069,3.38960879441101,2570,2572
15,0.00442331379911191,0.04086312693107175,15.134182925342131,4.527923489854905,2589,2591
