,error,flux_gap,flux_model,time
0,5112.056893071843,6253632.139005014,6253632.139005014,2228.8001571085188
1,5112.056893071843,6253632.139005014,6253632.139005014,2228.8205895014034
2,5112.056893071843,6253632.139005014,6253632.139005014,2228.8410217933633
3,5112.056893071843,6253632.139005014,6253632.139005014,2228.861454085323
4,5112.056893071843,6253632.139005014,6253632.139005014,2228.8818863763445
5,5112.056893071843,6253632.139005014,6253632.139005014,2228.9023186669074
6,5112.056893071843,6253632.139005014,6253632.139005014,2228.9227509570046
7,5112.056893071843,6253632.139005014,6253632.139005014,2228.9431832461632
8,5112.056893071843,6253632.139005014,6253632.139005014,2228.9636154348627
9,5112.056893071843,6253632.139005014,6253632.139005014,2228.984047823098
10,5112.056893071843,6253632.139005014,6253632.139005014,2229.0044801108597
11,5112.056893071843,6253632.139005014,6253632.139005014,2229.0249122981622
12,5112.056893071843,6253632.139005014,6253632.139005014,2229.045344684535
13,5112.056893071843,6253632.139005014,6253632.139005014,2229.065776970434
14,5112.056893071843,6253632.139005014,6253632.139005014,2229.086209155874
15,5112.056893071843,6253632.139005014,6253632.139005014,2229.1066415408495
16,5075.630367255298,6253632.139005014,6253632.139005014,2229.127073824886
17,5098.017626205177,6253632.139005014,6253632.139005014,2229.1475062084646
18,4739.64973601067,6253632.139005014,6253632.139005014,2229.167938391576
19,4741.446617475214,6253632.139005014,6253632.139005014,2229.1883706742155
20,4585.411882613386,6253632.139005014,6253632.139005014,2229.2088030559316
21,4558.592142292267,6253632.139005014,6253632.139005014,2229.2292352371805
22,4560.643177808355,6253632.139005014,6253632.139005014,2229.2496675179573
23,4606.037810286616,6253632.139005014,6253632.139005014,2229.2700998982764
24,4613.406257425334,6253632.139005014,6253632.139005014,2229.2905320781283
25,4589.10776716887,6253632.139005014,6253632.139005014,2229.3109643570424
26,4369.646373604612,6253632.139005014,6253632.139005014,2229.331396735499
27,4373.922692459376,6253632.139005014,6253632.139005014,2229.3518290134816
28,4311.12776401963,6253632.139005014,6253632.139005014,2229.372261291006
29,4623.521440378884,6253632.139005014,6253632.139005014,2229.392693567599
30,4499.851448154664,6253632.139005014,6253632.139005014,2229.4131258437264
31,4325.130253795181,6258477.25195749,6253632.139005014,2229.433558119381
32,4700.415314046377,6251106.8598850425,6253632.139005014,2229.453990394577
33,4739.918249254286,6249662.605668072,6253632.139005014,2229.4948550431
34,4709.305371103636,6255043.851549182,6253632.139005014,2229.5152872164326
35,4917.505214062682,6253638.543196423,6253632.139005014,2229.5357194893004
36,4930.920830347021,6257207.172342894,6253632.139005014,2229.5561518612303
37,5038.85563472645,6246813.799513591,6253632.139005014,2229.576584033166
38,4779.111349358647,6256132.45485626,6253632.139005014,2229.597016304164
39,4765.060396606794,6253151.904652113,6253632.139005014,2229.6174485747033
40,4747.971852258953,6254489.368920248,6253632.139005014,2229.6378808443114
41,4484.512033584945,6254611.187838886,6253632.139005014,2229.658313013919
42,4465.794749815134,6252928.353586196,6253632.139005014,2229.678745382589
43,4410.379187156065,6264882.77572547,6253632.139005014,2229.6991776508003
44,4331.053366488151,6250235.56937939,6253632.139005014,2229.7400421858183
45,4331.399973179844,6253307.946895216,6253632.139005014,2229.760474452167
46,4387.923623045861,6242272.592519843,6253632.139005014,2229.780906818043
47,4310.523741273345,6256733.967386377,6253632.139005014,2229.8013389834596
48,4314.913398444681,6253130.278082968,6253632.139005014,2229.821771248411
49,4560.14132925139,6261052.401865953,6253632.139005014,2229.842203612425
50,4564.5964729317175,6251530.869716331,6253632.139005014,2229.862635876445
51,4567.291785969805,6245945.06820377,6253632.139005014,2229.883068039533
52,4595.822115374126,6252093.137432756,6253632.139005014,2229.90350040215
53,4639.344601991048,6255641.244299132,6253632.139005014,2229.9239326638417
54,4637.044301010615,6253718.723993726,6253632.139005014,2229.944364825533
55,4966.48742093537,6253585.578165125,6253632.139005014,2229.964797186287
56,4968.461712549796,6256770.755449006,6253632.139005014,2229.985229446582
57,5211.0355246021245,6253116.117934051,6253632.139005014,2230.0056616064103
58,5218.072980081684,6257452.82168235,6253632.139005014,2230.0260939653017
59,4884.253970281007,6252631.4272171445,6253632.139005014,2230.0465262241996
60,4818.976091006164,6249737.045653954,6253632.139005014,2230.066958582167
61,4817.894914849883,6255730.685206622,6253632.139005014,2230.08739073966
62,4408.962114433432,6256235.238434166,6253632.139005014,2230.1078229962295
63,4467.511939880635,6262854.165136417,6253632.139005014,2230.1282553528
64,4458.384103593065,6255522.444974412,6253632.139005014,2230.14868750843
65,4343.066386060859,6253121.941187447,6253632.139005014,2230.169119763603
66,4361.486296701896,6258236.826909431,6253632.139005014,2230.1895521183033
67,4078.9010918327976,6262693.010206378,6253632.139005014,2230.230416525854
68,4043.722252791183,6255886.295010705,6253632.139005014,2230.250848878699
69,4043.4333409584815,6264550.601152062,6253632.139005014,2230.2712810310695
70,4092.8478329569584,6254081.434116791,6253632.139005014,2230.2917132829825
71,4125.281927914195,6246396.858221987,6253632.139005014,2230.3121456344234
72,4135.310920800398,6257183.496828728,6253632.139005014,2230.3325777849386
73,4220.96548704924,6252124.6252108645,6253632.139005014,2230.353010034989
