,error,flux_gap,flux_model,time
0,2625.876721769756,6270802.03739344,6270802.03739344,2228.8002196165617
1,2625.876721769756,6270802.03739344,6270802.03739344,2228.8206520369204
2,2625.876721769756,6270802.03739344,6270802.03739344,2228.84108435682
3,2625.876721769756,6270802.03739344,6270802.03739344,2228.861516676254
4,2625.876721769756,6270802.03739344,6270802.03739344,2228.8819489952148
5,2625.876721769756,6270802.03739344,6270802.03739344,2228.9023813132517
6,2625.876721769756,6270802.03739344,6270802.03739344,2228.922813630823
7,2625.876721769756,6270802.03739344,6270802.03739344,2228.9432459479212
8,2625.876721769756,6270802.03739344,6270802.03739344,2228.9636781645604
9,2625.876721769756,6270802.03739344,6270802.03739344,2228.9841105802698
10,2625.876721769756,6270802.03739344,6270802.03739344,2229.004542895971
11,2625.876721769756,6270802.03739344,6270802.03739344,2229.024975110282
12,2625.876721769756,6270802.03739344,6270802.03739344,2229.0454075245943
13,2625.876721769756,6270802.03739344,6270802.03739344,2229.065839838433
14,2625.876721769756,6270802.03739344,6270802.03739344,2229.086272051347
15,2625.876721769756,6270802.03739344,6270802.03739344,2229.1067044637966
16,2608.397383922464,6270802.03739344,6270802.03739344,2229.127136775307
17,2609.314694534261,6270802.03739344,6270802.03739344,2229.1475691868254
18,2608.1618322197055,6270802.03739344,6270802.03739344,2229.168001397411
19,2610.336116021476,6270802.03739344,6270802.03739344,2229.1884337075244
20,2645.4121029089933,6270802.03739344,6270802.03739344,2229.2088661167145
21,2652.6929935836547,6270802.03739344,6270802.03739344,2229.229298325903
22,2596.981675844294,6270802.03739344,6270802.03739344,2229.249730634154
23,2564.5585483662926,6270802.03739344,6270802.03739344,2229.270163041947
24,2587.0362220898714,6270802.03739344,6270802.03739344,2229.290595248807
25,2600.006077526024,6270802.03739344,6270802.03739344,2229.311027555661
26,2586.8302018412433,6270802.03739344,6270802.03739344,2229.3314599615915
27,2642.4181204807514,6270802.03739344,6270802.03739344,2229.3518922670482
28,2598.531654619265,6270802.03739344,6270802.03739344,2229.3723245720466
29,2596.8453584015692,6270802.03739344,6270802.03739344,2229.3927568761137
30,2638.7819759161403,6270802.03739344,6270802.03739344,2229.413189179715
31,2641.5031250953984,6271859.976932974,6270802.03739344,2229.4336214828436
32,2637.3743989617956,6270620.3523274595,6270802.03739344,2229.4540537855137
33,2634.8516654900604,6269800.482733714,6270802.03739344,2229.4949184889847
34,2575.5430143068966,6267647.927445102,6270802.03739344,2229.5153506897914
35,2664.0641111703553,6268556.3626604965,6270802.03739344,2229.5357829896675
36,2671.322525923476,6267666.460856277,6270802.03739344,2229.556215389537
37,2452.668565871201,6269457.853622958,6270802.03739344,2229.576647588481
38,2193.6790291313514,6272388.820490618,6270802.03739344,2229.597079886953
39,2273.266024795504,6272429.6044098325,6270802.03739344,2229.6175121849665
40,2368.1796883174693,6274199.771340342,6270802.03739344,2229.6379444820486
41,2560.646054516542,6274760.941827017,6270802.03739344,2229.65837667913
42,2648.394932122032,6271422.922216416,6270802.03739344,2229.6788090752743
43,2651.2415360977816,6270739.086728606,6270802.03739344,2229.6992413709595
44,2651.053168463988,6267745.119285326,6270802.03739344,2229.7401059599943
45,2651.355032200691,6271065.672401325,6270802.03739344,2229.760538253817
