,error,flux_gap,flux_model,time
0,96.81963850800177,664400.8836611677,664400.8836611677,2228.8001489315066
1,96.81963850800177,664400.8836611677,664400.8836611677,2228.8205813174063
2,96.81963850800177,664400.8836611677,664400.8836611677,2228.841013602847
3,96.81963850800177,664400.8836611677,664400.8836611677,2228.861445887822
4,96.81963850800177,664400.8836611677,664400.8836611677,2228.8818781718583
5,96.81963850800177,664400.8836611677,664400.8836611677,2228.9023104554362
6,96.81963850800177,664400.8836611677,664400.8836611677,2228.9227427385485
7,96.81963850800177,664400.8836611677,664400.8836611677,2228.943175021188
8,96.81963850800177,664400.8836611677,664400.8836611677,2228.963607203368
9,96.81963850800177,664400.8836611677,664400.8836611677,2228.9840395846186
10,96.81963850800177,664400.8836611677,664400.8836611677,2229.0044718653953
11,96.81963850800177,664400.8836611677,664400.8836611677,2229.024904045713
12,96.81963850800177,664400.8836611677,664400.8836611677,2229.0453364255663
13,96.81963850800177,664400.8836611677,664400.8836611677,2229.0657687044804
14,96.81963850800177,664400.8836611677,664400.8836611677,2229.0862008829354
15,96.81963850800177,664400.8836611677,664400.8836611677,2229.106633260926
16,95.81880807250374,664400.8836611677,664400.8836611677,2229.1270655384433
17,84.62287161385116,664400.8836611677,664400.8836611677,2229.147497915037
18,86.45714370207816,664400.8836611677,664400.8836611677,2229.1679300916294
19,86.47780396763658,664400.8836611677,664400.8836611677,2229.188362367284
20,89.02047614837511,664400.8836611677,664400.8836611677,2229.208794742015
21,94.85520656534847,664400.8836611677,664400.8836611677,2229.2292269167447
22,95.76540180208252,664400.8836611677,664400.8836611677,2229.2496591905365
23,96.10833017897566,664400.8836611677,664400.8836611677,2229.2700915638707
24,96.84183230921917,664400.8836611677,664400.8836611677,2229.2905237367377
25,96.57516376222425,664400.8836611677,664400.8836611677,2229.3109560091325
26,95.422773695862,664400.8836611677,664400.8836611677,2229.331388380604
27,95.458299789527,664400.8836611677,664400.8836611677,2229.3518206520675
28,94.46985345169182,664400.8836611677,664400.8836611677,2229.372252922607
29,95.47470677539134,664400.8836611677,664400.8836611677,2229.392685192215
30,94.59508162631846,664400.8836611677,664400.8836611677,2229.4131174618233
31,99.7280947124822,664459.6993877358,664400.8836611677,2229.433549730493
32,102.38774357701602,664187.1712113693,664400.8836611677,2229.494846633723
33,104.95879108513782,664351.7323022687,664400.8836611677,2229.5152788000705
34,107.12887500194734,664267.9898143462,664400.8836611677,2229.5357110659534
35,107.17111627991747,664608.6132206769,664400.8836611677,2229.556143431364
36,109.73719022010619,664330.6530646525,664400.8836611677,2229.576575596315
37,107.15859172444951,664327.8995673363,664400.8836611677,2229.5970078607934
38,107.42308663249648,664319.6979918104,664400.8836611677,2229.617440124348
