,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,7.758074819131353,3341.238716118699,3341.238716118699,2228.800167056441,524288,2228.800167056441,0.0,0.0,524288,524288,0.0,False
1,7.758074819131353,3341.238716118699,3341.238716118699,2228.8205994549135,0,2228.8205994549135,0.0,0.0,0,0,0.0,False
2,7.758074819131353,3341.238716118699,3341.238716118699,2228.8410317524613,0,2228.8410317524613,0.0,0.0,0,0,0.0,False
3,7.758074819131353,3341.238716118699,3341.238716118699,2228.8614640495434,0,2228.8614640495434,0.0,0.0,0,0,0.0,False
4,7.758074819131353,3341.238716118699,3341.238716118699,2228.8818963461526,0,2228.8818963461526,0.0,0.0,0,0,0.0,False
5,7.758074819131353,3341.238716118699,3341.238716118699,2228.9023286423035,0,2228.9023286423035,0.0,0.0,0,0,0.0,False
6,7.758074819131353,3341.238716118699,3341.238716118699,2228.922760937989,0,2228.922760937989,0.0,0.0,0,0,0.0,False
7,7.758074819131353,3341.238716118699,3341.238716118699,2228.943193232735,0,2228.943193232735,0.0,0.0,0,0,0.0,False
8,7.758074819131353,3341.238716118699,3341.238716118699,2228.963625427022,0,2228.963625427022,0.0,0.0,0,0,0.0,False
9,7.758074819131353,3341.238716118699,3341.238716118699,2228.984057820846,0,2228.984057820846,0.0,0.0,0,0,0.0,False
10,7.758074819131353,3341.238716118699,3341.238716118699,2229.0044901137303,0,2229.0044901137303,0.0,0.0,0,0,0.0,False
11,7.758074819131353,3341.238716118699,3341.238716118699,2229.0249223061546,0,2229.0249223061546,0.0,0.0,0,0,0.0,False
12,7.758074819131353,3341.238716118699,3341.238716118699,2229.045354698116,0,2229.0453546981157,0.0,0.0,0,0,0.0,False
13,7.758074819131353,3341.238716118699,3341.238716118699,2229.065786989602,0,2229.065786989602,0.0,0.0,0,0,0.0,False
14,7.758074819131353,3341.238716118699,3341.238716118699,2229.08621918063,0,2229.08621918063,0.0,0.0,0,0,0.0,False
15,7.758074819131353,3341.238716118699,3341.238716118699,2229.106651570728,0,2229.106651570728,0.0,0.0,0,0,0.0,False
16,7.999709363454626,3341.238716118699,3341.238716118699,2229.1270838603523,0,2229.1270838603523,0.0,0.0,0,0,0.0,False
17,7.998494030493361,3341.238716118699,3341.238716118699,2229.147516249519,0,2229.147516249519,0.0,0.0,0,0,0.0,False
18,8.342637272054526,3341.238716118699,3341.238716118699,2229.1679484382184,0,2229.1679484382184,0.0,0.0,0,0,0.0,False
19,8.305769423025303,3341.238716118699,3341.238716118699,2229.18838072598,0,2229.18838072598,0.0,0.0,0,0,0.0,False
20,8.43739408334126,3341.238716118699,3341.238716118699,2229.208813113284,0,2229.208813113284,0.0,0.0,0,0,0.0,False
21,8.381415490351829,3341.238716118699,3341.238716118699,2229.229245300121,0,2229.229245300121,0.0,0.0,0,0,0.0,False
22,8.616942269078027,3341.238716118699,3341.238716118699,2229.2496775864856,0,2229.2496775864856,0.0,0.0,0,0,0.0,False
23,8.634493458039247,3341.238716118699,3341.238716118699,2229.270109971927,0,2229.270109971927,0.0,0.0,0,0,0.0,False
24,8.710687327749879,3341.238716118699,3341.238716118699,2229.290542157367,0,2229.290542157367,0.0,0.0,0,0,0.0,False
25,8.702950739666736,3341.238716118699,3341.238716118699,2229.310974441869,0,2229.310974441869,0.0,0.0,0,0,0.0,False
26,8.345177344826801,3341.238716118699,3341.238716118699,2229.331406825448,8192,2229.331406825448,0.0,0.0,8192,8192,0.0,False
