,error,flux_gap,flux_model,time
0,587.7193440836674,5753472.285323193,5753435.478722644,2228.800224779814
1,587.7193440836674,5753472.285323193,5753474.002649963,2228.82065719831
2,587.7193440836674,5753472.285323193,5753496.448390927,2228.8410895158813
3,587.7193440836674,5753472.285323193,5753505.529105888,2228.8615218334526
4,587.7193440836674,5753472.285323193,5753503.957721012,2228.881954150085
5,587.7193440836674,5753472.285323193,5753494.4471628005,2228.9023864662595
6,587.7193440836674,5753472.285323193,5753479.710357413,2228.9228187815024
7,587.7193440836674,5753472.285323193,5753462.460229946,2228.9432510962724
8,587.7193440836674,5753472.285323193,5753445.409783413,2228.963683311049
9,587.7193440836674,5753472.285323193,5753431.271707797,2228.98411572443
10,587.7193440836674,5753472.285323193,5753422.759161725,2229.004548037803
11,587.7193440836674,5753472.285323193,5753422.506629966,2229.0249802502512
12,587.7193440836674,5753472.285323193,5753430.914504054,2229.0454126622353
13,587.7193440836674,5753472.285323193,5753445.87833086,2229.0658449737457
14,587.7193440836674,5753472.285323193,5753465.160989449,2229.086277184797
15,587.7193440836674,5753472.285323193,5753486.5257423995,2229.1067095949184
16,551.0150814769597,5753472.285323193,5753507.735245871,2229.127141904566
17,557.7619954527116,5753472.285323193,5753526.5526437275,2229.147574313756
18,562.2738684457148,5753472.285323193,5753540.740648194,2229.1680065220135
19,593.3520900534559,5753472.285323193,5753548.062468306,2229.188438830264
20,608.838682613496,5753472.285323193,5753546.28094749,2229.2088712375917
21,599.4835194960036,5753472.285323193,5753533.159151264,2229.229303444452
22,598.2992934123413,5753472.285323193,5753507.116019518,2229.2497357503744
23,643.9539646414228,5753472.285323193,5753469.987135821,2229.270168155839
24,609.2755296648924,5753472.285323193,5753424.717549425,2229.290600360837
25,607.4379472527773,5753472.285323193,5753374.251664815,2229.3110326653623
26,754.107533420253,5753472.285323193,5753321.534443466,2229.33146506943
27,748.8534667867052,5753472.285323193,5753269.511430386,2229.3518973725586
28,745.5136938761291,5753472.285323193,5753221.127384625,2229.3723296752287
29,760.5099214863892,5753472.285323193,5753179.327320984,2229.392761977433
30,783.6070641905512,5753472.285323193,5753147.056253834,2229.413194279172
31,775.506369396358,5752935.974426618,5753127.259197436,2229.433626579972
32,744.115417944439,5753994.612116492,5753122.835071558,2229.454058880314
33,729.1094150286156,5752129.059630212,5753159.9362604255,2229.494923579128
34,721.8705860499101,5752660.970524912,5753196.542889181,2229.5153557780723
35,718.3528270814701,5753564.031552858,5753241.753914112,2229.5357880760857
36,718.2627796081696,5752815.698472765,5753292.9944939315,2229.556220473627
37,728.9701154024331,5752120.2218745,5753347.688894342,2229.5766526702428
38,732.4579189804814,5753087.22054403,5753403.262953143,2229.597084966852
39,739.6407331553777,5753605.532630491,5753457.141458274,2229.617517262537
40,751.3041031208927,5755799.368283549,5753506.74946315,2229.6379495577567
41,756.4837607994909,5753731.974826001,5753549.511831075,2229.658381752044
42,758.2732231721513,5754093.328335818,5753583.2092174785,2229.6788141463257
43,755.8069931579223,5754492.521198249,5753608.045332967,2229.6992464396826
44,753.7535936964714,5752487.070416526,5753636.006863868,2229.740111024992
45,760.5136363643801,5753011.473210945,5753641.573649187,2229.7605433164863
46,756.7996037239589,5753012.223996543,5753643.158694335,2229.7809757075083
47,749.8149592456831,5753756.2418980235,5753641.98268379,2229.8014078980705
48,748.3235997005443,5753799.822239831,5753639.266301888,2229.8218401881677
49,702.0667567878824,5753896.8573840475,5753636.230219193,2229.842272577327
