,error,flux_gap,flux_model,time
0,19.312578223508428,204671.96048877115,204671.96048877115,2228.8000577415223
1,19.312578223508428,204671.96048877115,204671.96048877115,2228.820490087375
2,19.312578223508428,204671.96048877115,204671.96048877115,2228.8409223323033
3,19.312578223508428,204671.96048877115,204671.96048877115,2228.8613545767657
4,19.312578223508428,204671.96048877115,204671.96048877115,2228.881786820755
5,19.312578223508428,204671.96048877115,204671.96048877115,2228.9022190642863
6,19.312578223508428,204671.96048877115,204671.96048877115,2228.9226513073518
7,19.312578223508428,204671.96048877115,204671.96048877115,2228.9430835494786
8,19.312578223508428,204671.96048877115,204671.96048877115,2228.9635156911463
9,19.312578223508428,204671.96048877115,204671.96048877115,2228.98394803235
10,19.312578223508428,204671.96048877115,204671.96048877115,2229.0043802730797
11,19.312578223508428,204671.96048877115,204671.96048877115,2229.024812412885
12,19.312578223508428,204671.96048877115,204671.96048877115,2229.0452447526914
13,19.312578223508428,204671.96048877115,204671.96048877115,2229.0656769915586
14,19.312578223508428,204671.96048877115,204671.96048877115,2229.0861091299666
15,19.312578223508428,204671.96048877115,204671.96048877115,2229.106541467445
16,19.309890771913434,204671.96048877115,204671.96048877115,2229.126973704915
17,19.02685798148267,204671.96048877115,204671.96048877115,2229.147406041462
18,19.17699506528521,204671.96048877115,204671.96048877115,2229.167838177542
19,20.49309909665107,204671.96048877115,204671.96048877115,2229.1882704131494
20,20.577374584102582,204671.96048877115,204671.96048877115,2229.2087027482994
21,19.996382864957575,204671.96048877115,204671.96048877115,2229.2291348825165
22,19.936563602940183,204671.96048877115,204671.96048877115,2229.249567116727
23,21.786021386567437,204671.96048877115,204671.96048877115,2229.2699994500144
24,21.60736095822581,204671.96048877115,204671.96048877115,2229.2904315828346
25,24.250627304370113,204671.96048877115,204671.96048877115,2229.3108638151825
26,27.552697639649594,204671.96048877115,204671.96048877115,2229.331296146607
27,27.514234550002758,204671.96048877115,204671.96048877115,2229.351728377558
28,28.07200188103464,204671.96048877115,204671.96048877115,2229.3721606085164
29,27.80054993915967,204671.96048877115,204671.96048877115,2229.3925928380777
30,27.92612629809931,204671.96048877115,204671.96048877115,2229.413025067639
31,28.648093539938227,204667.16026205182,204671.96048877115,2229.4334572967273
32,29.077056313685333,204659.3569755597,204671.96048877115,2229.4538895248916
33,29.331439372974245,204632.02591016,204671.96048877115,2229.4947540798166
34,29.046508050846672,204656.76031368686,204671.96048877115,2229.515186206583
35,28.131903580302147,204680.3973319095,204671.96048877115,2229.535618432885
36,27.995233911220307,204661.08296550592,204671.96048877115,2229.5560507582486
37,27.073023006966338,204719.6174326724,204671.96048877115,2229.5764828831525
38,27.444296263806976,204683.61152984825,204671.96048877115,2229.596915107584
39,27.536434980408146,204733.58022945566,204671.96048877115,2229.6173473315575
40,27.236239805031566,204745.91065512993,204671.96048877115,2229.637779555065
41,27.148250967393146,204659.75515216857,204671.96048877115,2229.658211677641
42,27.67096098809207,204707.69316899736,204671.96048877115,2229.678643999745
43,27.9707265227756,204666.24926098203,204671.96048877115,2229.69907622139
44,27.668054739444234,204657.62554586807,204671.96048877115,2229.739940663276
45,27.600412453247003,204710.71759603772,204671.96048877115,2229.760372883058
46,28.39062915737092,204649.3816998812,204671.96048877115,2229.7808052023684
47,28.55551445127501,204637.02836242353,204671.96048877115,2229.8012373216843
48,28.438766636732254,204648.22367831971,204671.96048877115,2229.821669539604
49,28.797644744784417,204692.778012626,204671.96048877115,2229.8421018575173
50,29.963745376189255,204668.55362201642,204671.96048877115,2229.8625340749713
51,29.95843233370118,204659.78915896735,204671.96048877115,2229.8829661914933
52,30.63584014234254,204703.6066829474,204671.96048877115,2229.903398507544
53,29.390121504089525,204662.2379921365,204671.96048877115,2229.9238307231353
54,29.351976475064955,204679.26334705498,204671.96048877115,2229.9442628382603
55,27.33117925535863,204682.59073332438,204671.96048877115,2229.964695152914
56,23.316021580877845,204647.59615046572,204671.96048877115,2229.9851273666427
57,26.19236650947253,204649.83549354528,204671.96048877115,2230.005559479905
58,25.312458766201907,204670.86050240937,204671.96048877115,2230.025991792696
59,25.43370088288663,204667.4452602112,204671.96048877115,2230.046424005028
60,25.54096832724946,204637.90082514036,204671.96048877115,2230.0668563168947
61,24.501069059063564,204655.39430379134,204671.96048877115,2230.0872884278215
62,24.518628127353942,204673.6653987035,204671.96048877115,2230.1077206387563
63,28.76765411649483,204625.12219727156,204671.96048877115,2230.1281529487605
64,30.095383190106904,204625.14519940285,204671.96048877115,2230.1485850582903
65,29.992922410006052,204679.5760496741,204671.96048877115,2230.169017266897
66,31.084668807157193,204709.24542292545,204671.96048877115,2230.189449575497
67,30.99883212482916,204674.14573071204,204671.96048877115,2230.2303138908464
68,30.742606595014333,204663.24007893342,204671.96048877115,2230.250746197591
69,30.701582238219476,204695.20921382165,204671.96048877115,2230.2711783038612
70,31.429443237669332,204671.39796275168,204671.96048877115,2230.291610509208
71,33.01052579651507,204733.75650747152,204671.96048877115,2230.3120428145485
72,32.64309045081912,204680.4747676049,204671.96048877115,2230.3324749189633
73,32.612422390180846,204683.22315482658,204671.96048877115,2230.352907122913
74,32.71619624045338,204652.06871572707,204671.96048877115,2230.373339426398
75,32.68382935407947,204652.820572925,204671.96048877115,2230.3937715294087
76,31.905889383117334,204687.9856268268,204671.96048877115,2230.4142037319616
77,31.9787578565654,204758.8431809916,204671.96048877115,2230.4346360335767
78,32.01335821896206,204728.68063858146,204671.96048877115,2230.4550681351975
79,30.859139343200393,204686.07191987557,204671.96048877115,2230.4755004358885
80,29.491949424734106,204720.97301202052,204671.96048877115,2230.495932636113
81,30.976177804109888,204690.8544728944,204671.96048877115,2230.5163647353984
82,30.60598520230795,204663.02898140214,204671.96048877115,2230.5367970346924
83,30.83001175011939,204664.7109769087,204671.96048877115,2230.557229233047
84,31.124653670658898,204639.94982593207,204671.96048877115,2230.5776613314083
85,30.974598967185116,204619.6524862975,204671.96048877115,2230.5980936288397
86,30.967995094384737,204671.61354327592,204671.96048877115,2230.6185258258047
87,30.769186921843808,204650.81014188158,204671.96048877115,2230.6389579218303
88,31.39691108078772,204689.24507255707,204671.96048877115,2230.6593902178647
89,31.902037752436993,204676.03282370185,204671.96048877115,2230.6798224129598
90,33.08963264209214,204678.37526482577,204671.96048877115,2230.7206868017674
91,33.965820043583896,204702.45021070214,204671.96048877115,2230.741118995473
92,33.81600513507759,204668.81761048923,204671.96048877115,2230.761551188705
93,29.990052509205196,204650.8233105267,204671.96048877115,2230.781983381479
94,27.734906822495866,204655.44475016807,204671.96048877115,2230.8024155733146
95,27.73473035582092,204627.99265893816,204671.96048877115,2230.8228477646917
96,25.99967472843894,204658.76250118052,204671.96048877115,2230.843280055604
97,27.85844846985965,204697.0427862793,204671.96048877115,2230.863712146049
98,30.549150826861744,204705.35615805205,204671.96048877115,2230.8841443360216
99,31.57483996012092,204675.49546463063,204671.96048877115,2230.904576625071
100,31.300402030632466,204684.3131666099,204671.96048877115,2230.9250087141118
101,29.747858820072214,204622.8046782258,204671.96048877115,2230.94544100223
102,29.759756652992625,204639.82608270083,204671.96048877115,2230.9658731898817
103,29.51844818831181,204640.48343651692,204671.96048877115,2230.986305277067
104,29.647968894006546,204620.21042456786,204671.96048877115,2231.0067375633153
105,30.002752994027432,204625.45849100008,204671.96048877115,2231.02716974957
106,30.64817810972209,204663.4520647694,204671.96048877115,2231.0476018348854
107,30.468073784729285,204701.3446456442,204671.96048877115,2231.0680341202096
108,30.446062763818812,204675.49021056772,204671.96048877115,2231.0884663046018
109,30.082698380441816,204685.8461189101,204671.96048877115,2231.108898388062
110,32.386579038305236,204685.37371908678,204671.96048877115,2231.129330671516
111,31.247302372352664,204724.56917387788,204671.96048877115,2231.1497627545104
112,31.077331711861763,204734.1869330174,204671.96048877115,2231.170194936567
113,31.02795184579946,204711.71954317528,204671.96048877115,2231.190627218166
114,31.431113986629963,204690.82010342338,204671.96048877115,2231.211059399764
115,31.58126227839827,204674.80785388662,204671.96048877115,2231.2314914799645
116,32.12076633158745,204677.75804777734,204671.96048877115,2231.251923760159
117,30.82413240549245,204663.29646901274,204671.96048877115,2231.2723559398946
118,30.246374679326095,204695.04932564957,204671.96048877115,2231.2927880186908
119,30.00817434695689,204698.8941637227,204671.96048877115,2231.3132202974957
120,28.336197753468948,204708.79317965958,204671.96048877115,2231.3336524753686
121,28.170062235348446,204695.4550378028,204671.96048877115,2231.354084552775
122,28.27861748911248,204677.99036808024,204671.96048877115,2231.3745168292444
123,28.456373788416535,204674.38040863615,204671.96048877115,2231.3949490057203
124,29.07238629375706,204607.80560345273,204671.96048877115,2231.4153810817224
125,29.16625051923354,204662.8272661877,204671.96048877115,2231.4562455314153
126,29.144944297113543,204674.6271033385,204671.96048877115,2231.4766778055564
127,27.817794809019063,204656.87211536485,204671.96048877115,2231.4971098792375
128,27.311521953007087,204715.54601196785,204671.96048877115,2231.517542052454
129,26.57137961672959,204692.25858216285,204671.96048877115,2231.537974324732
130,26.446507161728867,204642.49039226412,204671.96048877115,2231.5584063970164
131,26.6196440393028,204655.3251905848,204671.96048877115,2231.57883856837
132,26.773508750471958,204695.10524560884,204671.96048877115,2231.5992708392514
133,27.374081561084985,204646.34348529254,204671.96048877115,2231.619702909673
134,27.226549774897666,204654.4751670118,204671.96048877115,2231.6401350796295
135,27.20168421395121,204627.85161149476,204671.96048877115,2231.660567349114
136,26.231503193673014,204658.31598630635,204671.96048877115,2231.7014315862325
137,26.12131719852619,204649.00308792392,204671.96048877115,2231.7218638538543
138,26.208316022976387,204709.71084453515,204671.96048877115,2231.742296021017
139,27.057601082233067,204692.85015081192,204671.96048877115,2231.762728087713
140,24.9507651167879,204681.60939537158,204671.96048877115,2231.783160353938
141,25.90646420730633,204679.35750482682,204671.96048877115,2231.803592519238
142,25.94748730190673,204726.42245238286,204671.96048877115,2231.8240245845373
143,26.22370785632813,204686.06389470503,204671.96048877115,2231.8444568488994
144,25.061990883242803,204681.55787476298,204671.96048877115,2231.8648889128017
145,25.005811169091718,204658.72635834236,204671.96048877115,2231.885321076239
146,24.601134149203208,204658.7326408255,204671.96048877115,2231.9057533392042
147,26.386499403165104,204641.2673568951,204671.96048877115,2231.9261854017095
148,26.24138136265663,204656.88528342516,204671.96048877115,2231.9466175632842
149,25.848575444821883,204644.5268082958,204671.96048877115,2231.9670498248524
150,25.895977577754856,204672.256601544,204671.96048877115,2231.987481885495
151,25.031880749608074,204644.60311885527,204671.96048877115,2232.007914045673
152,25.184768963581405,204651.20930838975,204671.96048877115,2232.0283463053784
153,25.35396493289661,204703.94554988458,204671.96048877115,2232.048778464625
154,24.405277835186542,204646.02707550474,204671.96048877115,2232.0692106234055
155,24.162347563165877,204707.71862325314,204671.96048877115,2232.0896427817133
156,24.120228208677833,204679.2095415411,204671.96048877115,2232.110074939097
157,24.14851716321719,204645.71338288087,204671.96048877115,2232.130507096015
158,24.46782406239762,204648.34835608889,204671.96048877115,2232.1509392524604
159,25.0657939867752,204690.31013404063,204671.96048877115,2232.1918035639683
160,25.380321339616078,204678.24075097017,204671.96048877115,2232.2122357190165
161,25.530362222338173,204723.6112237457,204671.96048877115,2232.2326678736063
162,26.206479037379346,204689.66374453544,204671.96048877115,2232.253100127258
163,25.49550799621512,204664.82968151986,204671.96048877115,2232.273532180916
164,25.369854822753663,204692.19792745786,204671.96048877115,2232.293964333643
165,24.87984865443228,204644.93248121516,204671.96048877115,2232.314396585898
166,25.51505126941018,204652.04121282013,204671.96048877115,2232.334828637693
167,24.83244966429961,204644.16787161966,204671.96048877115,2232.3552607890233
168,25.53585937615353,204670.7980911163,204671.96048877115,2232.3756930394156
169,25.272613470704467,204660.60568980212,204671.96048877115,2232.3961250898137
170,24.75286528153062,204662.59643703004,204671.96048877115,2232.4165572392812
171,24.49459785164749,204658.47137019914,204671.96048877115,2232.4369894882766
172,24.648761696105932,204730.06676899275,204671.96048877115,2232.457421536812
173,25.746994843843666,204703.24368042636,204671.96048877115,2232.4778536848826
174,25.146060914594678,204694.45677640007,204671.96048877115,2232.498285932481
175,25.144952795544008,204690.54985355382,204671.96048877115,2232.518718080086
176,25.404226076488623,204707.16332859013,204671.96048877115,2232.539150126293
177,23.895161001173726,204672.522878404,204671.96048877115,2232.559582272501
178,23.74293740309294,204686.65088372168,204671.96048877115,2232.58001441777
179,24.36262967276947,204693.19765972457,204671.96048877115,2232.600446562581
180,24.300511268803568,204708.43570614237,204671.96048877115,2232.62087880692
181,23.78709839711612,204665.7386756501,204671.96048877115,2232.6413108507986
182,23.510344700225716,204723.20110976312,204671.96048877115,2232.6821752366886
183,23.37632058542676,204668.42962240436,204671.96048877115,2232.7026072791705
184,23.5542024759125,204659.51231810637,204671.96048877115,2232.7230394207218
185,23.410589063428436,204659.4566819223,204671.96048877115,2232.7434716622665
186,25.588104712066936,204663.7642534826,204671.96048877115,2232.7639037028857
187,25.821708336605262,204626.43056643574,204671.96048877115,2232.78433584304
188,23.882787148994108,204674.70870429632,204671.96048877115,2232.804768082722
189,24.35002305786182,204666.28899288154,204671.96048877115,2232.8252001214787
190,24.168366597655705,204657.9287648757,204671.96048877115,2232.845632360237
191,24.020095100063546,204667.4034256305,204671.96048877115,2232.866064498521
192,23.298654079690632,204674.53184192002,204671.96048877115,2232.8864966358815
193,23.302534246974158,204643.3952040418,204671.96048877115,2232.906928772776
194,23.611077596927707,204657.36449768796,204671.96048877115,2232.927360909198
195,24.05123874818866,204684.0012323576,204671.96048877115,2232.9477930451612
196,22.92618800050885,204663.13059198088,204671.96048877115,2232.968225180659
197,23.638203745871813,204647.12574919418,204671.96048877115,2232.9886573156837
198,21.240153936571097,204658.39381052312,204671.96048877115,2233.00908945025
199,21.797872132179048,204675.54078290422,204671.96048877115,2233.029521583885
200,22.677394229869115,204617.13579951797,204671.96048877115,2233.049953717047
201,23.304415278340638,204649.24961986058,204671.96048877115,2233.0703858502166
202,23.573693471929747,204695.1369540862,204671.96048877115,2233.0908180824554
203,22.766778092950844,204712.19919233499,204671.96048877115,2233.1112501142197
204,23.141640340683768,204687.55651710913,204671.96048877115,2233.1316822455265
205,23.537569636304436,204683.60189966345,204671.96048877115,2233.17254650627
206,23.67568979732175,204688.19710955955,204671.96048877115,2233.1929786361798
207,23.776791554407534,204673.62027993196,204671.96048877115,2233.213410865159
208,24.219645203937045,204696.71896249524,204671.96048877115,2233.2338428941293
209,23.712012558284087,204636.8536379544,204671.96048877115,2233.2542750221764
210,24.342278306189755,204673.46372099337,204671.96048877115,2233.274707149758
211,24.673046062365238,204636.6760286743,204671.96048877115,2233.2951392768664
212,24.8743817885215,204675.2195503652,204671.96048877115,2233.3155714035165
213,24.52289830764688,204692.55414343937,204671.96048877115,2233.3360035292353
214,24.38342559394269,204701.7720983787,204671.96048877115,2233.356435654947
215,24.421029287608167,204698.91568388123,204671.96048877115,2233.3768677797343
216,22.538263103211392,204689.7084238597,204671.96048877115,2233.397299904522
217,23.68313981312419,204641.04193223297,204671.96048877115,2233.4177320283707
218,23.598608897406177,204647.3301299427,204671.96048877115,2233.438164151761
219,22.70978877335178,204645.93933531098,204671.96048877115,2233.4585963746867
220,23.349744588853085,204687.5258888636,204671.96048877115,2233.479028397138
221,23.325466226571592,204682.37268393225,204671.96048877115,2233.4994605191314
222,23.242100367428915,204644.74681639345,204671.96048877115,2233.51989274066
223,23.599776176851428,204672.9868132683,204671.96048877115,2233.5403247612485
224,23.304684765179406,204704.02190987268,204671.96048877115,2233.560756881845
225,22.601775218961045,204696.81593996735,204671.96048877115,2233.581189101511
226,22.597954082756328,204652.876286936,204671.96048877115,2233.6016211207025
227,21.361012136066172,204660.49631953862,204671.96048877115,2233.622053339437
228,21.39494486556298,204676.8482909938,204671.96048877115,2233.6629174755
229,21.465302076518295,204665.30367056088,204671.96048877115,2233.6833496928375
230,21.052705345561385,204700.90743545926,204671.96048877115,2233.7037818097087
231,20.627432605298836,204724.89195645682,204671.96048877115,2233.7242139256414
232,20.619679640768524,204691.0909093044,204671.96048877115,2233.7446460415813
233,20.082025157922537,204674.56085364654,204671.96048877115,2233.76507815659
234,20.353583431970197,204708.0775982074,204671.96048877115,2233.785510271591
235,20.055384935772263,204675.0321039078,204671.96048877115,2233.8059423856685
236,20.261788900132867,204680.01523368483,204671.96048877115,2233.82637449928
237,20.293677399024478,204654.28253788964,204671.96048877115,2233.8468066124187
238,19.794676260673665,204680.7447558238,204671.96048877115,2233.867238725099
239,19.77993290630732,204651.35025927468,204671.96048877115,2233.887670836848
240,20.09493356273975,204678.17103144623,204671.96048877115,2233.9081029485897
241,20.250049711967044,204669.62749424306,204671.96048877115,2233.9285351598737
242,19.87819341872685,204670.46690964533,204671.96048877115,2233.948967170225
243,20.030802587892257,204658.43347118824,204671.96048877115,2233.969399280104
244,20.05003166153574,204662.26993707402,204671.96048877115,2233.9898313899903
245,20.10187700527046,204683.0169823779,204671.96048877115,2234.0102634989453
246,25.43050314087841,204658.27367173517,204671.96048877115,2234.0306956074273
247,24.079068453731377,204652.81272435136,204671.96048877115,2234.051127715451
248,25.23932351362008,204707.3830123443,204671.96048877115,2234.0715598225433
249,26.02320658378649,204700.99431736523,204671.96048877115,2234.0919919296284
250,24.950826493624206,204658.29530552775,204671.96048877115,2234.112424036255
251,26.109028915719232,204684.879725841,204671.96048877115,2234.1532882476386
252,26.041376021223364,204655.42388596653,204671.96048877115,2234.1737203524026
253,26.083183208702113,204676.3343327323,204671.96048877115,2234.194152456701
254,26.202578411374674,204642.25465881207,204671.96048877115,2234.2145845605264
255,26.072181117532402,204647.95968177676,204671.96048877115,2234.2350166638935
256,26.024471314294065,204676.9430537426,204671.96048877115,2234.255448766795
257,26.046122795321384,204654.9539352049,204671.96048877115,2234.2758808692233
258,26.044209005086053,204668.30656161497,204671.96048877115,2234.296313071194
259,26.154866737928444,204662.1264715461,204671.96048877115,2234.3167450726905
260,26.128172309986383,204582.81834075003,204671.96048877115,2234.3371771732636
261,26.002507572586143,204632.52546359083,204671.96048877115,2234.3576093738375
262,25.966474778978615,204714.21913958256,204671.96048877115,2234.3984734726473
263,26.28439061443993,204702.5707916726,204671.96048877115,2234.4189056713585
264,25.78226085916385,204660.38929469272,204671.96048877115,2234.439337670061
265,25.632242580293557,204709.3600783532,204671.96048877115,2234.459769867375
266,26.41201405812914,204660.40347512998,204671.96048877115,2234.4802019646886
267,27.179653183927883,204683.3537461435,204671.96048877115,2234.5006339615356
268,28.840418728280333,204648.920984902,204671.96048877115,2234.5210661579113
269,30.022258702094394,204675.73029404043,204671.96048877115,2234.5414982538277
270,29.338368287325626,204673.46067022457,204671.96048877115,2234.5619303488056
271,29.651363097857914,204673.76144528162,204671.96048877115,2234.5823624437908
272,30.192738487300996,204665.95983214086,204671.96048877115,2234.6027945378446
273,29.928044846082283,204684.4416311635,204671.96048877115,2234.643658724548
274,30.036368166733762,204670.56200139827,204671.96048877115,2234.664090817205
275,30.878645684018085,204664.78618251416,204671.96048877115,2234.6845229093888
276,26.017444366436404,204675.95402936905,204671.96048877115,2234.7049550011143
277,25.86740019113275,204697.31739182826,204671.96048877115,2234.725387092374
278,25.184663192578,204694.98286817723,204671.96048877115,2234.745819183161
279,25.127975038370508,204696.98384348792,204671.96048877115,2234.7662512734896
280,25.068749045702695,204707.10290557903,204671.96048877115,2234.786683362887
281,25.991658390531025,204708.68742055554,204671.96048877115,2234.807115452277
282,25.924278032931557,204728.45228448758,204671.96048877115,2234.8275475407427
283,26.136002356799874,204720.30041781673,204671.96048877115,2234.847979628743
284,26.152001686915106,204681.72823117144,204671.96048877115,2234.8684116167424
285,26.722174892322677,204639.81021105862,204671.96048877115,2234.888843803805
286,27.144713226125738,204645.9876552342,204671.96048877115,2234.909275890408
287,27.162125068378568,204679.87020106224,204671.96048877115,2234.9297078765376
288,27.3179522067624,204660.59144008614,204671.96048877115,2234.9501400622103
289,28.77380859747768,204635.11880184224,204671.96048877115,2234.9705721474165
290,29.1319802907709,204710.38047449547,204671.96048877115,2234.991004231684
291,29.248402921436814,204634.80131949365,204671.96048877115,2235.011436315959
292,29.410989398235575,204665.2582309566,204671.96048877115,2235.0318683993028
293,29.77673934789126,204700.63171765493,204671.96048877115,2235.052300482639
294,29.829228221086964,204662.78578953847,204671.96048877115,2235.0727325650514
295,29.51080514542575,204628.2305732029,204671.96048877115,2235.0931646474637
296,28.977177447718702,204663.93853910864,204671.96048877115,2235.1340289099535
297,28.548490221463485,204655.98434652574,204671.96048877115,2235.1544608905024
298,26.90774480175957,204648.31379013727,204671.96048877115,2235.174892970579
299,25.258542646229632,204644.8877844222,204671.96048877115,2235.195325150198
300,25.817556038299166,204647.8434044922,204671.96048877115,2235.21575712935
301,25.620558421683658,204678.44152668622,204671.96048877115,2235.23618920803
302,26.267019317542577,204655.7977863756,204671.96048877115,2235.256621386252
303,26.18593433439012,204723.40846421872,204671.96048877115,2235.277053363541
304,26.304521429065993,204699.60845865385,204671.96048877115,2235.2974855408247
305,25.58273782162894,204693.52855630757,204671.96048877115,2235.3179176171834
306,25.083601726445824,204659.2446635349,204671.96048877115,2235.3383495935414
307,24.449744833644523,204640.9703263333,204671.96048877115,2235.358781768962
308,24.506787267686004,204696.89365734597,204671.96048877115,2235.3792138443896
309,23.993077076735,204674.51794168344,204671.96048877115,2235.3996459188857
310,24.23512120797965,204654.66554982148,204671.96048877115,2235.420077992909
311,23.666240966775405,204642.6844938174,204671.96048877115,2235.4405100664735
312,24.05582715420698,204699.0488098357,204671.96048877115,2235.4609421395726
313,23.99145239049288,204648.44995606548,204671.96048877115,2235.4813742121987
314,23.890714530755968,204631.6011762575,204671.96048877115,2235.5018062843665
315,23.515972165148643,204683.08630633328,204671.96048877115,2235.5222383560686
316,23.120789751147154,204703.82685625122,204671.96048877115,2235.542670426832
317,23.12285765808882,204672.89232227363,204671.96048877115,2235.563102497603
318,23.063880621136484,204682.74491566635,204671.96048877115,2235.583534567908
319,21.331278287619774,204662.94530714588,204671.96048877115,2235.6039666372744
320,20.68599638221763,204700.2113507579,204671.96048877115,2235.6243987061825
321,20.980215563525558,204686.51694897906,204671.96048877115,2235.64483067509
322,21.136345333473965,204680.97644919364,204671.96048877115,2235.66526284306
323,22.8644011664919,204655.61826308313,204671.96048877115,2235.6856949105713
324,22.537978047828503,204689.40489440106,204671.96048877115,2235.7061268780817
325,23.7354551434757,204638.8138220489,204671.96048877115,2235.726559044655
326,25.578829900084965,204646.1174900153,204671.96048877115,2235.746991110769
327,25.54782305130867,204659.5065509691,204671.96048877115,2235.767423076417
328,25.812250153399376,204689.89095402305,204671.96048877115,2235.787855241593
329,26.160829627116975,204687.38798988733,204671.96048877115,2235.8082873063104
330,25.313776478535022,204662.65596089562,204671.96048877115,2235.828719370096
331,25.382714958782913,204667.70058641178,204671.96048877115,2235.869583497195
332,24.93972476219851,204658.11880185152,204671.96048877115,2235.890015559584
333,25.268082398827396,204651.44929351294,204671.96048877115,2235.9104476219654
334,25.906883692362495,204660.87000133388,204671.96048877115,2235.9308796838886
335,26.533194506920555,204699.93011596802,204671.96048877115,2235.9513117448805
336,26.529408953439525,204687.6361554002,204671.96048877115,2235.9717439054
337,26.4772390415603,204728.2954508395,204671.96048877115,2235.9921758659257
338,26.554055516500984,204684.39184667816,204671.96048877115,2236.0126079255206
339,26.28078843987418,204713.74759540684,204671.96048877115,2236.0330400846433
340,26.1703420918638,204731.0719552651,204671.96048877115,2236.053472043306
341,25.294985901449564,204712.8399146797,204671.96048877115,2236.073904201505
342,24.937790793442705,204649.80782943263,204671.96048877115,2236.0943362592297
343,24.716190980949204,204640.37815093593,204671.96048877115,2236.1147682164956
344,25.203185552018702,204648.24140304993,204671.96048877115,2236.13520037329
345,25.531735767728694,204666.1319370167,204671.96048877115,2236.1556324296253
346,27.04599773554253,204685.22829940318,204671.96048877115,2236.176064385494
347,28.5872716805426,204654.18720959185,204671.96048877115,2236.196496540899
348,34.543889007873126,204643.75307362186,204671.96048877115,2236.216928595364
349,35.448199565839545,204708.8626922203,204671.96048877115,2236.237360649837
350,36.63764613690775,204699.96317764625,204671.96048877115,2236.2577927038365
351,36.439683141653894,204670.70421241413,204671.96048877115,2236.2782246569113
352,36.69486606898829,204687.81028022154,204671.96048877115,2236.2986568099877
