,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.3068421458521974,0.0612959813370253,676.1221250067708,139.6232678000545,402,405,402,405
1,1,0.14040322743889927,0.2247484891267959,1938.7810569927915,308.601986468332,1183,1191,1183,1191
2,2,0.01631801404438779,0.12259010049456265,129.20852137829954,19.26678383717654,1207,1213,1207,1213
