,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.5055497934247469,0.1430209869722603,1840.3087071117225,345.1887726288836,2155,2162,2155,2162
1,1,0.051767279670960224,0.16345264876872534,642.8130103186627,1665.862114610012,2166,2174,2166,2174
2,2,-0.006124690130167842,0.040863051086489584,-24.782468053540637,31.0002746217209,2829,2831,2829,2831
