,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.0036481575760263186,0.061296838153793935,15.350441066701329,27.003147196007895,51,54,51.0,54.0
1,1,0.12269280791490955,0.08172880659549264,318.69052284064225,64.89842254147389,140,144,730.0,733.0
2,2,0.11107225347732952,0.061295773186429876,347.86751453608167,70.83202596349287,730,733,1435.0,1439.0
3,3,-0.12390338082999362,0.08172658725379732,-1058.9022192747584,1221.0447064045645,1435,1439,1785.0,1787.0
4,4,0.1334380211297019,0.04086329833808122,153.1622916202161,34.440015473009375,1785,1787,1796.0,1805.0
5,5,0.032129735710568035,0.18388437343674013,154.0958389715453,91.5292227215386,1796,1805,2149.0,2153.0
6,6,0.22250225151274705,0.08172623986320103,994.5924866671852,193.56818397062648,2149,2153,2175.0,2177.0
7,7,0.0032193801294354805,0.04086311719584046,9.443108117494598,2.3426556132730565,2175,2177,3174.0,3176.0
8,8,0.07493812082709901,0.040863304275262635,198.9044393551598,43.743205382974416,3174,3176,3193.0,3197.0
9,9,0.02323279314750222,0.08172662706056144,72.98945449458597,15.2508324791961,3193,3197,,
