,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.5523710561087857,0.04086382174136816,1365.119857640283,295.4223423427824,827,829,827,829
