,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,9.668149573609533,2021.09813477144,2021.09813477144,2228.800274774141,524288,2228.800274774141,0.0,0.0,524288,524288,0.0,False
1,1,9.668149573609533,2021.09813477144,2021.09813477144,2228.8207072247683,0,2228.8207072247683,0.0,0.0,0,0,0.0,False
2,2,9.668149573609533,2021.09813477144,2021.09813477144,2228.8411395744697,0,2228.8411395744697,0.0,0.0,0,0,0.0,False
3,3,9.668149573609533,2021.09813477144,2021.09813477144,2228.861571923706,0,2228.861571923706,0.0,0.0,0,0,0.0,False
4,4,9.668149573609533,2021.09813477144,2021.09813477144,2228.8820042720035,0,2228.8820042720035,0.0,0.0,0,0,0.0,False
5,5,9.668149573609533,2021.09813477144,2021.09813477144,2228.9024366198432,0,2228.9024366198432,0.0,0.0,0,0,0.0,False
6,6,9.668149573609533,2021.09813477144,2021.09813477144,2228.9228689672163,0,2228.9228689672163,0.0,0.0,0,0,0.0,False
7,7,9.668149573609533,2021.09813477144,2021.09813477144,2228.943301314117,0,2228.943301314117,0.0,0.0,0,0,0.0,False
8,8,9.668149573609533,2021.09813477144,2021.09813477144,2228.9637335600933,0,2228.9637335600933,0.0,0.0,0,0,0.0,False
9,9,9.668149573609533,2021.09813477144,2021.09813477144,2228.98416600607,0,2228.98416600607,0.0,0.0,0,0,0.0,False
10,10,9.668149573609533,2021.09813477144,2021.09813477144,2229.0045983506425,0,2229.0045983506425,0.0,0.0,0,0,0.0,False
11,11,9.668149573609533,2021.09813477144,2021.09813477144,2229.0250305952213,0,2229.0250305952213,0.0,0.0,0,0,0.0,False
12,12,9.668149573609533,2021.09813477144,2021.09813477144,2229.0454630388704,0,2229.0454630388704,0.0,0.0,0,0,0.0,False
13,13,9.668149573609533,2021.09813477144,2021.09813477144,2229.0658953820457,0,2229.0658953820457,0.0,0.0,0,0,0.0,False
14,14,9.668149573609533,2021.09813477144,2021.09813477144,2229.086327624762,0,2229.086327624762,0.0,0.0,0,0,0.0,False
15,15,9.668149573609533,2021.09813477144,2021.09813477144,2229.106760067014,0,2229.106760067014,0.0,0.0,0,0,0.0,False
16,16,9.663537717630934,2021.09813477144,2021.09813477144,2229.1271924083267,0,2229.1271924083267,0.0,0.0,0,0,0.0,False
17,17,9.608407718842146,2021.09813477144,2021.09813477144,2229.1476248491817,0,2229.1476248491817,0.0,0.0,0,0,0.0,False
18,18,9.616375425738982,2021.09813477144,2021.09813477144,2229.168057089569,0,2229.168057089569,0.0,0.0,0,0,0.0,False
19,19,9.88765551552476,2021.09813477144,2021.09813477144,2229.1884894290197,0,2229.18848942902,0.0,0.0,0,0,0.0,False
20,20,9.947681544719552,2021.09813477144,2021.09813477144,2229.208921868012,0,2229.208921868012,0.0,0.0,0,0,0.0,False
21,21,9.974701754013633,2021.09813477144,2021.09813477144,2229.2293541065374,0,2229.2293541065374,0.0,0.0,0,0,0.0,False
