,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,-0.3655766773753156,0.10216004685207736,-2633.7117171847826,516.4487569253379,544,549,544,549
1,1,-0.4397101392833228,0.04086364188697189,-1244.5796366503787,282.95960131954394,932,934,932,934
2,2,0.06020014257514721,0.04086311707942514,469.8340778518703,132.11718896642708,2127,2129,2127,2129
