,Unnamed: 0,Unnamed: 0.1,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0,0.022481849329082832,0.04086310719139874,53.233365990141145,13.388437519610784,2056,2058,2056,2058,2056,2058
