Object ID 	 Date of Run 	 Number of Flares 	 Filename 	 Total Exposure Time of LC in Days 	 BJD-2454833 days 
210873256	2018-08-20 13:11:42.642624	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210873256-c04_kepler_v2_lc.fits	61.934791666666676	2228.8002941279556
210875952	2018-08-20 13:11:42.825631	6	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210875952-c04_kepler_v2_lc.fits	61.84069444444445	2228.800453070726
210876759	2018-08-20 13:11:42.966917	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210876759-c04_kepler_v2_lc.fits	61.89715277777779	2228.800108705822
210877263	2018-08-20 13:11:43.168723	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210877263-c04_kepler_v2_lc.fits	61.95361111111112	2228.800186536915
210878635	2018-08-20 13:11:43.319882	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210878635-c04_kepler_v2_lc.fits	61.46430555555557	2228.800254226371
210880560	2018-08-20 13:11:43.581605	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210880560-c04_kepler_v2_lc.fits	61.84069444444445	2228.800278079405
210881103	2018-08-20 13:11:43.769254	7	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210881103-c04_kepler_v2_lc.fits	61.8595138888889	2228.800182504754
210882573	2018-08-20 13:11:44.045620	10	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210882573-c04_kepler_v2_lc.fits	61.95361111111112	2228.8003249863978
210886244	2018-08-20 13:11:44.226304	5	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210886244-c04_kepler_v2_lc.fits	61.70895833333334	2228.8003199642408
210886447	2018-08-20 13:11:44.413331	5	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210886447-c04_kepler_v2_lc.fits	61.72777777777779	2228.800202727958
210887995	2018-08-20 13:11:44.579447	4	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210887995-c04_kepler_v2_lc.fits	61.91597222222224	2228.800363555725
210888723	2018-08-20 13:11:44.738668	4	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210888723-c04_kepler_v2_lc.fits	61.746597222222235	2228.800077800348
210892321	2018-08-20 13:11:44.902683	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210892321-c04_kepler_v2_lc.fits	61.934791666666676	2228.8003617457
210892390	2018-08-20 13:11:45.029988	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210892390-c04_kepler_v2_lc.fits	61.934791666666676	2228.800316868059
210894583	2018-08-20 13:11:45.171420	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210894583-c04_kepler_v2_lc.fits	61.8595138888889	2228.8002371827024
210899735	2018-08-20 13:11:45.309649	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210899735-c04_kepler_v2_lc.fits	61.67131944444445	2228.79996328539
210899950	2018-08-20 13:11:45.433809	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210899950-c04_kepler_v2_lc.fits	61.37020833333334	2228.800301774114
210901321	2018-08-20 13:11:45.593216	2	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210901321-c04_kepler_v2_lc.fits	61.91597222222224	2228.8002234275336
210903023	2018-08-20 13:11:54.850911	1	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210903023-c04_kepler_v2_lc.fits	61.95361111111112	2228.8001899786177
210905362	2018-08-20 13:11:54.976402	0	stars_shortlist/Pleiades/hlsp_k2sc_k2_llc_210905362-c04_kepler_v2_lc.fits	61.91597222222224	2228.800103771675
