,Unnamed: 0,Unnamed: 0.1,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0,1.2396933849532483,0.04086397494393168,1406.9315052936502,313.1000650059414,380,382,380,382,380,382
1,1,1,0.5780191387103458,0.04086322210059734,602.9933401560424,134.48386855549882,2570,2572,2570,2572,2570,2572
