,Unnamed: 0,Unnamed: 0.1,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0,0.13620048055700149,0.040863500551495235,260.3026759133223,56.17852183137172,1158,1159,,,,
