,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.008780880473867323,0.04086450464092195,18.99653141416765,4.429421729341296,203,205,203,205
1,1,0.0026320544808609873,0.040863835711206775,7.492805620511086,2.1271173067981475,653,655,653,655
2,2,0.0010156863272565355,0.04086385468690423,1.8614419944762748,0.5801996077072183,741,743,741,743
3,3,0.04470837216295026,0.22475065014441495,206.9849314743182,37.610680195669474,849,860,849,860
4,4,0.002260291409959473,0.04086361219378887,7.1469777523990325,1.909665369297612,1170,1172,1170,1172
5,5,0.003923865321516667,0.0612951757357223,19.128753725968007,5.0100411916594485,1264,1266,1264,1266
6,6,-0.0016892180339214216,0.10215827943466138,-31.55394857177463,6.797780319939952,1432,1436,1432,1436
7,7,0.049246694454504185,0.2656115347344894,271.27985661847663,48.894688424953,1472,1485,1472,1485
8,8,0.001957038890225014,0.0408630995079875,1.1434616821792392,0.7246938609062963,1787,1789,1787,1789
9,9,0.05912477123765913,0.20431576434202725,349.6255437787139,63.22132373792877,1949,1959,1949,1959
10,10,0.0129182604400146,0.14302081112691667,61.37565947684384,12.11879622744745,2576,2583,2576,2583
11,11,0.07265402321770259,0.16345261579408546,229.3958705106093,42.97495492897843,2645,2653,2645,2653
