,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,60.20744359384741,1102525.011283474,1102525.011283474,2228.8002020122367,524288,2228.8002020122367,0.0,0.0,524288,524288,0.0,False
1,1,60.20744359384741,1102525.011283474,1102525.011283474,2228.8206344279392,0,2228.8206344279392,0.0,0.0,0,0,0.0,False
2,2,60.20744359384741,1102525.011283474,1102525.011283474,2228.8410667431813,0,2228.8410667431813,0.0,0.0,0,0,0.0,False
3,3,60.20744359384741,1102525.011283474,1102525.011283474,2228.861499057959,0,2228.861499057959,0.0,0.0,0,0,0.0,False
4,4,60.20744359384741,1102525.011283474,1102525.011283474,2228.8819313722634,0,2228.8819313722634,0.0,0.0,0,0,0.0,False
5,5,60.20744359384741,1102525.011283474,1102525.011283474,2228.902363685644,0,2228.902363685644,0.0,0.0,0,0,0.0,False
6,6,60.20744359384741,1102525.011283474,1102525.011283474,2228.922795999024,0,2228.922795999024,0.0,0.0,0,0,0.0,False
7,7,60.20744359384741,1102525.011283474,1102525.011283474,2228.943228311,0,2228.943228311,0.0,0.0,0,0,0.0,False
8,8,60.20744359384741,1102525.011283474,1102525.011283474,2228.9636605229825,0,2228.9636605229825,0.0,0.0,0,0,0.0,False
9,9,60.20744359384741,1102525.011283474,1102525.011283474,2228.984092934501,0,2228.984092934501,0.0,0.0,0,0,0.0,False
10,10,60.20744359384741,1102525.011283474,1102525.011283474,2229.00452524508,0,2229.00452524508,0.0,0.0,0,0,0.0,False
11,11,60.20744359384741,1102525.011283474,1102525.011283474,2229.0249574552,0,2229.0249574552,0.0,0.0,0,0,0.0,False
12,12,60.20744359384741,1102525.011283474,1102525.011283474,2229.04538986439,0,2229.04538986439,0.0,0.0,0,0,0.0,False
13,13,60.20744359384741,1102525.011283474,1102525.011283474,2229.065822173572,0,2229.065822173572,0.0,0.0,0,0,0.0,False
14,14,60.20744359384741,1102525.011283474,1102525.011283474,2229.0862543818293,0,2229.0862543818293,0.0,0.0,0,0,0.0,False
15,15,60.20744359384741,1102525.011283474,1102525.011283474,2229.1066867896225,0,2229.1066867896225,0.0,0.0,0,0,0.0,False
