,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.003207694791364181,0.04086322872171877,6.4605784616393604,12.020988893642974,1436,1438,1436,1438
1,1,0.09225737221422814,0.061294964129047,250.5763561454009,52.34308341652349,2801,2804,2801,2804
