,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.3873849777685612,0.061295205545320634,705.3947764787614,148.60184347006862,1190,1193,1190,1193
1,1,0.02481283121265321,0.04086345794348745,69.17164768413988,15.448312241988347,1210,1212,1210,1212
2,2,0.4295516265124988,0.08172623137215851,485.95024297196505,101.86471667593011,2204,2207,2204,2207
