,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,55.7072255966773,59774.81259241115,59774.81259241115,2228.800350595906,524288,2228.800350595906,0.0,0.0,524288,524288,0.0,False
1,1,55.7072255966773,59774.81259241115,59774.81259241115,2228.820783066556,0,2228.820783066556,0.0,0.0,0,0,0.0,False
2,2,55.7072255966773,59774.81259241115,59774.81259241115,2228.8412154362813,0,2228.8412154362813,0.0,0.0,0,0,0.0,False
3,3,55.7072255966773,59774.81259241115,59774.81259241115,2228.861647805541,0,2228.861647805541,0.0,0.0,0,0,0.0,False
4,4,55.7072255966773,59774.81259241115,59774.81259241115,2228.882080174328,0,2228.882080174328,0.0,0.0,0,0,0.0,False
5,5,55.7072255966773,59774.81259241115,59774.81259241115,2228.9025125421904,0,2228.9025125421904,0.0,0.0,0,0,0.0,False
6,6,55.7072255966773,59774.81259241115,59774.81259241115,2228.9229449095874,0,2228.9229449095874,0.0,0.0,0,0,0.0,False
7,7,55.7072255966773,59774.81259241115,59774.81259241115,2228.9433772765115,0,2228.9433772765115,0.0,0.0,0,0,0.0,False
8,8,55.7072255966773,59774.81259241115,59774.81259241115,2228.9638095429764,8192,2228.9638095429764,0.0,0.0,8192,8192,0.0,False
9,9,55.7072255966773,59774.81259241115,59774.81259241115,2228.9842420085115,0,2228.9842420085115,0.0,0.0,0,0,0.0,False
10,10,55.7072255966773,59774.81259241115,59774.81259241115,2229.004674373573,0,2229.004674373573,0.0,0.0,0,0,0.0,False
11,11,55.7072255966773,59774.81259241115,59774.81259241115,2229.025106638175,0,2229.025106638175,0.0,0.0,0,0,0.0,False
12,12,55.7072255966773,59774.81259241115,59774.81259241115,2229.045539101848,0,2229.045539101848,0.0,0.0,0,0,0.0,False
