,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,42.221511323841604,723731.1450862538,723731.1450862538,2228.800170235045,524288,2228.800170235045,0.0,0.0,524288,524288,0.0,False
1,1,42.221511323841604,723731.1450862538,723731.1450862538,2228.8206026316548,0,2228.8206026316548,0.0,0.0,0,0,0.0,False
2,2,42.221511323841604,723731.1450862538,723731.1450862538,2228.84103492734,0,2228.84103492734,0.0,0.0,0,0,0.0,False
3,3,42.221511323841604,723731.1450862538,723731.1450862538,2228.8614672225594,0,2228.8614672225594,0.0,0.0,0,0,0.0,False
4,4,42.221511323841604,723731.1450862538,723731.1450862538,2228.881899517306,0,2228.881899517306,0.0,0.0,0,0,0.0,False
5,5,42.221511323841604,723731.1450862538,723731.1450862538,2228.9023318115937,0,2228.9023318115937,0.0,0.0,0,0,0.0,False
6,6,42.221511323841604,723731.1450862538,723731.1450862538,2228.9227641054167,0,2228.9227641054167,0.0,0.0,0,0,0.0,False
7,7,42.221511323841604,723731.1450862538,723731.1450862538,2228.9431963983006,0,2228.9431963983006,0.0,0.0,0,0,0.0,False
8,8,42.221511323841604,723731.1450862538,723731.1450862538,2228.963628590725,0,2228.963628590725,0.0,0.0,0,0,0.0,False
9,9,42.221511323841604,723731.1450862538,723731.1450862538,2228.984060982686,0,2228.984060982686,0.0,0.0,0,0,0.0,False
10,10,42.221511323841604,723731.1450862538,723731.1450862538,2229.004493273708,0,2229.004493273708,0.0,0.0,0,0,0.0,False
11,11,42.221511323841604,723731.1450862538,723731.1450862538,2229.024925464735,0,2229.024925464735,0.0,0.0,0,0,0.0,False
12,12,42.221511323841604,723731.1450862538,723731.1450862538,2229.045357854833,0,2229.045357854833,0.0,0.0,0,0,0.0,False
13,13,42.221511323841604,723731.1450862538,723731.1450862538,2229.0657901444574,0,2229.0657901444574,0.0,0.0,0,0,0.0,False
14,14,42.221511323841604,723731.1450862538,723731.1450862538,2229.086222333157,0,2229.086222333157,0.0,0.0,0,0,0.0,False
15,15,42.221511323841604,723731.1450862538,723731.1450862538,2229.106654721858,0,2229.106654721858,0.0,0.0,0,0,0.0,False
16,16,41.03615006005331,723731.1450862538,723731.1450862538,2229.12708700962,0,2229.12708700962,0.0,0.0,0,0,0.0,False
17,17,40.06556495449378,723731.1450862538,723731.1450862538,2229.147519396924,0,2229.147519396924,0.0,0.0,0,0,0.0,False
18,18,40.06539974649331,723731.1450862538,723731.1450862538,2229.167951583295,0,2229.167951583295,0.0,0.0,0,0,0.0,False
19,19,40.12973521406902,723731.1450862538,723731.1450862538,2229.1883838696594,8192,2229.1883838696594,0.0,0.0,8192,8192,0.0,False
20,20,40.03164916980426,723731.1450862538,723731.1450862538,2229.208816255101,0,2229.208816255101,0.0,0.0,0,0,0.0,False
21,21,40.057281225456784,723731.1450862538,723731.1450862538,2229.229248440075,8192,2229.229248440075,0.0,0.0,8192,8192,0.0,False
22,22,39.08026524229753,723731.1450862538,723731.1450862538,2229.249680724577,0,2229.249680724577,0.0,0.0,0,0,0.0,False
23,23,39.13291958171045,723731.1450862538,723731.1450862538,2229.2701131081562,0,2229.2701131081562,0.0,0.0,0,0,0.0,False
24,24,40.22035963345521,723731.1450862538,723731.1450862538,2229.2905452912673,8192,2229.2905452912673,0.0,0.0,8192,8192,0.0,False
25,25,40.85788946645013,723731.1450862538,723731.1450862538,2229.3109775743724,8192,2229.3109775743724,0.0,0.0,8192,8192,0.0,False
26,26,44.71327755921335,723731.1450862538,723731.1450862538,2229.3314099560885,0,2229.3314099560885,0.0,0.0,0,0,0.0,False
27,27,45.329945894304466,723731.1450862538,723731.1450862538,2229.3518422377965,8192,2229.3518422377965,0.0,0.0,8192,8192,0.0,False
28,28,45.35972166490729,723731.1450862538,723731.1450862538,2229.3722745185805,0,2229.3722745185805,0.0,0.0,0,0,0.0,False
29,29,47.236273558380915,723731.1450862538,723731.1450862538,2229.392706798899,8192,2229.392706798899,0.0,0.0,8192,8192,0.0,False
