,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.011373368378012423,0.12258944775385315,17.37086261071847,67.33536887384176,2177,2183,2177,2183
1,1,0.05097807918006353,0.18388400585536147,-5.276606945347852,1.5850439341194806,2233,2237,2233,2237
