,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.2907414760535782,0.326911924254091,1164.164708078862,198.39662806459413,599,615,599,601
1,1,0.036606551678211634,0.04086359310167609,105.30914687793627,22.14002392982841,1196,1198,606,615
2,2,0.056600164427945576,0.0408634283739957,138.96118320354518,31.281977487441306,1296,1298,1196,1198
