,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.0008524023216318197,0.04086392453609733,1.5047641791303872,0.5072024750065832,738,740,738,740
1,1,0.0005517095882281159,0.0408631174286711,1.4859037757519211,0.5164772006894639,1836,1838,1836,1838
2,2,0.0005863700858426171,0.04086321387876524,0.5721318666813446,0.8478087429618208,2462,2464,2462,2464
