,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.800342031929,524288,2228.800342031929,0.0,0.0,524288,524288,0.0,False
1,1,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.820774512358,0,2228.820774512358,0.0,0.0,0,0,0.0,False
2,2,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.8412068918624,0,2228.8412068918624,0.0,0.0,0,0,0.0,False
3,3,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.8616392713666,0,2228.8616392713666,0.0,0.0,0,0,0.0,False
4,4,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.8820716499317,0,2228.8820716499317,0.0,0.0,0,0,0.0,False
5,5,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.9025040280394,0,2228.9025040280394,0.0,0.0,0,0,0.0,False
6,6,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.9229364052153,0,2228.9229364052153,0.0,0.0,0,0,0.0,False
7,7,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.9433687819187,0,2228.9433687819187,0.0,0.0,0,0,0.0,False
8,8,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.963801058162,0,2228.963801058162,0.0,0.0,0,0,0.0,False
9,9,5.135732923510126,1389.3488128483193,1389.3488128483193,2228.9842335339417,0,2228.9842335339417,0.0,0.0,0,0,0.0,False
10,10,5.135732923510126,1389.3488128483193,1389.3488128483193,2229.004665908782,0,2229.004665908782,0.0,0.0,0,0,0.0,False
11,11,5.135732923510126,1389.3488128483193,1389.3488128483193,2229.0250981836293,0,2229.0250981836293,0.0,0.0,0,0,0.0,False
12,12,5.135732923510126,1389.3488128483193,1389.3488128483193,2229.0455306570802,0,2229.0455306570802,0.0,0.0,0,0,0.0,False
13,13,5.135732923510126,1389.3488128483193,1389.3488128483193,2229.065963030524,0,2229.065963030524,0.0,0.0,0,0,0.0,False
14,14,5.135732923510126,1389.3488128483193,1389.3488128483193,2229.086395303042,0,2229.086395303042,0.0,0.0,0,0,0.0,False
15,15,5.135732923510126,1389.3488128483193,1389.3488128483193,2229.1068277750965,0,2229.1068277750965,0.0,0.0,0,0,0.0,False
16,16,5.195809351675869,1389.3488128483193,1389.3488128483193,2229.127260146677,0,2229.127260146677,0.0,0.0,0,0,0.0,False
17,17,5.1300057346670505,1389.3488128483193,1389.3488128483193,2229.1476926173345,0,2229.1476926173345,0.0,0.0,0,0,0.0,False
18,18,5.6511338556150985,1389.3488128483193,1389.3488128483193,2229.1681248875248,0,2229.1681248875248,0.0,0.0,0,0,0.0,False
19,19,5.799022659852084,1389.3488128483193,1389.3488128483193,2229.1885572572432,0,2229.1885572572432,0.0,0.0,0,0,0.0,False
20,20,5.7995209024739305,1389.3488128483193,1389.3488128483193,2229.208989726037,0,2229.208989726037,0.0,0.0,0,0,0.0,False
21,21,5.4895924584523925,1389.3488128483193,1389.3488128483193,2229.229421994831,0,2229.229421994831,0.0,0.0,0,0,0.0,False
22,22,5.359697690583949,1389.3488128483193,1389.3488128483193,2229.2498543622205,0,2229.2498543622205,0.0,0.0,0,0,0.0,False
23,23,5.061941536866157,1389.3488128483193,1389.3488128483193,2229.2702868296187,0,2229.2702868296187,0.0,0.0,0,0,0.0,False
24,24,5.079949460844023,1389.3488128483193,1389.3488128483193,2229.290719096083,0,2229.290719096083,0.0,0.0,0,0,0.0,False
25,25,5.092677065143882,1389.3488128483193,1389.3488128483193,2229.3111514625416,0,2229.3111514625416,0.0,0.0,0,0,0.0,False
26,26,5.022190219354936,1389.3488128483193,1389.3488128483193,2229.331583927611,0,2229.331583927611,0.0,0.0,0,0,0.0,False
27,27,4.9492382070819945,1389.3488128483193,1389.3488128483193,2229.3520162926725,0,2229.3520162926725,0.0,0.0,0,0,0.0,False
28,28,5.012509013327239,1389.3488128483193,1389.3488128483193,2229.372448656811,0,2229.3724486568103,0.0,0.0,0,0,0.0,False
29,29,5.057595924952398,1389.3488128483193,1389.3488128483193,2229.3928810204816,0,2229.3928810204816,0.0,0.0,0,0,0.0,False
30,30,5.0786814708890375,1389.3488128483193,1389.3488128483193,2229.413313383688,0,2229.413313383688,0.0,0.0,0,0,0.0,False
31,31,5.104445861373975,1394.018851094284,1389.3488128483193,2229.433745745955,0,2229.433745745955,0.0,0.0,0,0,0.0,False
32,32,5.13430843368854,1403.1001895410818,1389.3488128483193,2229.454178107764,0,2229.454178107764,0.0,0.0,0,0,0.0,False
33,33,5.227925241719167,1399.0684120400754,1389.3488128483193,2229.495042929979,0,2229.495042929979,0.0,0.0,0,0,0.0,False
34,34,5.247913191627493,1390.2104974678662,1389.3488128483193,2229.5154751899245,0,2229.5154751899245,0.0,0.0,0,0,0.0,False
35,35,5.298729526753251,1393.9819795568847,1389.3488128483193,2229.535907549405,0,2229.535907549405,0.0,0.0,0,0,0.0,False
36,36,5.293766050381713,1393.2428530913974,1389.3488128483193,2229.556340007948,0,2229.556340007948,0.0,0.0,0,0,0.0,False
37,37,5.2667675825182405,1394.3633278117838,1389.3488128483193,2229.576772266497,0,2229.576772266497,0.0,0.0,0,0,0.0,False
38,38,5.7023693754483356,1395.2650432340774,1389.3488128483193,2229.597204624108,0,2229.597204624108,0.0,0.0,0,0,0.0,False
39,39,5.600177501810252,1385.5562100982665,1389.3488128483193,2229.61763698126,0,2229.61763698126,0.0,0.0,0,0,0.0,False
40,40,5.623720338415193,1390.8474039381115,1389.3488128483193,2229.6380693374813,0,2229.6380693374813,0.0,0.0,0,0,0.0,False
41,41,5.493124411212257,1385.5690847427802,1389.3488128483193,2229.6585015937017,0,2229.6585015937017,0.0,0.0,0,0,0.0,False
42,42,5.4372403843607975,1395.8989514490884,1389.3488128483193,2229.678934048985,0,2229.678934048985,0.0,0.0,0,0,0.0,False
43,43,5.083775486106334,1397.364539238628,1389.3488128483193,2229.699366403809,0,2229.699366403809,0.0,0.0,0,0,0.0,False
44,44,5.130947247240215,1388.650184003006,1389.3488128483193,2229.7402311111223,0,2229.7402311111223,0.0,0.0,0,0,0.0,False
45,45,5.539388884506587,1387.9066076451081,1389.3488128483193,2229.7606634640833,0,2229.7606634640833,0.0,0.0,0,0,0.0,False
46,46,5.457701036630193,1385.840652299723,1389.3488128483193,2229.7810959165727,0,2229.7810959165727,0.0,0.0,0,0,0.0,False
47,47,5.419053149215896,1385.6945264586254,1389.3488128483193,2229.8015281681364,0,2229.8015281681364,0.0,0.0,0,0,0.0,False
48,48,4.941208246236126,1393.9379653660026,1389.3488128483193,2229.821960519236,0,2229.8219605192357,0.0,0.0,0,0,0.0,False
49,49,4.667316944889708,1386.4404328311625,1389.3488128483193,2229.842392969862,0,2229.842392969862,0.0,0.0,0,0,0.0,False
50,50,4.90575608938445,1392.2489687721854,1389.3488128483193,2229.8628253200295,0,2229.8628253200295,0.0,0.0,0,0,0.0,False
51,51,4.936602979377798,1390.9371613490548,1389.3488128483193,2229.883257569265,0,2229.883257569265,0.0,0.0,0,0,0.0,False
52,52,5.014738076983112,1378.2060842011335,1389.3488128483193,2229.903690018029,0,2229.903690018029,0.0,0.0,0,0,0.0,False
53,53,5.468474920020918,1393.6246904954398,1389.3488128483193,2229.924122366334,0,2229.924122366334,0.0,0.0,0,0,0.0,False
54,54,5.381622653364841,1387.5006173244074,1389.3488128483193,2229.9445546137067,0,2229.9445546137067,0.0,0.0,0,0,0.0,False
55,55,5.407155575293907,1384.9569252224906,1389.3488128483193,2229.964987060608,0,2229.964987060608,0.0,0.0,0,0,0.0,False
56,56,5.402998790172381,1392.8075752829513,1389.3488128483193,2229.9854194070504,0,2229.9854194070504,0.0,0.0,0,0,0.0,False
57,57,5.434004079319483,1391.321868631885,1389.3488128483193,2230.005851653026,0,2230.005851653026,0.0,0.0,0,0,0.0,False
58,58,5.272420217358326,1386.8086536062622,1389.3488128483193,2230.026284098065,0,2230.026284098065,0.0,0.0,0,0,0.0,False
59,59,5.434114865178609,1379.1538747083105,1389.3488128483193,2230.0467164426445,0,2230.0467164426445,0.0,0.0,0,0,0.0,False
60,60,5.694829833209536,1391.0230957012006,1389.3488128483193,2230.0671488867592,0,2230.0671488867592,0.0,0.0,0,0,0.0,False
61,61,5.9134142570774335,1391.1674502262586,1389.3488128483193,2230.0875811303995,0,2230.0875811303995,0.0,0.0,0,0,0.0,False
62,62,5.9661215711714926,1385.1235865703982,1389.3488128483193,2230.1080134731164,0,2230.1080134731164,0.0,0.0,0,0,0.0,False
63,63,5.956022573299018,1393.0770250940207,1389.3488128483193,2230.1284459153685,0,2230.1284459153685,0.0,0.0,0,0,0.0,False
64,64,5.906377631881275,1397.9114299790328,1389.3488128483193,2230.148878157146,0,2230.148878157146,0.0,0.0,0,0,0.0,False
65,65,6.0783402338371655,1394.9631875153775,1389.3488128483193,2230.1693104980004,0,2230.1693104980004,0.0,0.0,0,0,0.0,False
66,66,8.917122627999618,1395.745708232446,1389.3488128483193,2230.1897429383826,0,2230.1897429383826,0.0,0.0,0,0,0.0,False
67,67,9.034047577198873,1377.081826774391,1389.3488128483193,2230.230607517762,0,2230.230607517762,0.0,0.0,0,0,0.0,False
68,68,8.885514117947787,1386.331672684969,1389.3488128483193,2230.251039956289,0,2230.251039956289,0.0,0.0,0,0,0.0,False
