,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,31.34137789685256,52310.24962465503,52311.49968450445,2228.800325929362,524288,2228.800325929362,0.0,0.0,524288,524288,0.0,False
1,1,31.34137789685256,52310.24962465503,52311.49968450445,2228.8207584065312,0,2228.8207584065312,0.0,0.0,0,0,0.0,False
2,2,31.34137789685256,52310.24962465503,52311.49968450445,2228.84119078231,0,2228.84119078231,0.0,0.0,0,0,0.0,False
3,3,31.34137789685256,52310.24962465503,52311.49968450445,2228.861623158089,8192,2228.861623158089,0.0,0.0,8192,8192,0.0,False
4,4,31.34137789685256,52310.24962465503,52311.49968450445,2228.8820555329294,0,2228.8820555329294,0.0,0.0,0,0,0.0,False
5,5,31.34137789685256,52310.24962465503,52311.49968450445,2228.902487907777,0,2228.902487907777,0.0,0.0,0,0,0.0,False
6,6,31.34137789685256,52310.24962465503,52311.49968450445,2228.922920281228,0,2228.922920281228,0.0,0.0,0,0,0.0,False
7,7,31.34137789685256,52310.24962465503,52311.49968450445,2228.943352654671,0,2228.943352654671,0.0,0.0,0,0,0.0,False
8,8,31.34137789685256,52310.24962465503,52311.49968450445,2228.9637849271894,0,2228.9637849271894,0.0,0.0,0,0,0.0,False
9,9,31.34137789685256,52310.24962465503,52311.49968450445,2228.9842173992442,0,2228.9842173992442,0.0,0.0,0,0,0.0,False
10,10,31.34137789685256,52310.24962465503,52311.49968450445,2229.0046497708245,0,2229.0046497708245,0.0,0.0,0,0,0.0,False
11,11,31.34137789685256,52310.24962465503,52311.49968450445,2229.0250820414803,0,2229.0250820414803,0.0,0.0,0,0,0.0,False
12,12,31.34137789685256,52310.24962465503,52311.49968450445,2229.045514511672,0,2229.045514511672,0.0,0.0,0,0,0.0,False
13,13,31.34137789685256,52310.24962465503,52311.49968450445,2229.0659468813897,0,2229.0659468813897,0.0,0.0,0,0,0.0,False
14,14,31.34137789685256,52310.24962465503,52311.49968450445,2229.0863791501833,0,2229.0863791501833,0.0,0.0,0,0,0.0,False
15,15,31.34137789685256,52310.24962465503,52311.49968450445,2229.106811618978,0,2229.106811618978,0.0,0.0,0,0,0.0,False
