,error,flux_gap,flux_model,time,tpf_flags,tpf_time
0,19.629625011872985,5370.530871244518,5369.999994273781,2228.8003249863973,524288,2228.8003249863978
1,19.629625011872985,5370.530871244518,5369.999994273781,2228.8207574365592,0,2228.820757436559
2,19.629625011872985,5370.530871244518,5369.999994273781,2228.8411897867263,0,2228.8411897867263
3,19.629625011872985,5370.530871244518,5369.999994273781,2228.8616221354973,0,2228.861622135497
4,19.629625011872985,5370.530871244518,5369.999994273781,2228.88205448426,0,2228.88205448426
5,19.629625011872985,5370.530871244518,5369.999994273781,2228.9024868320994,0,2228.9024868320994
6,19.629625011872985,5370.530871244518,5369.999994273781,2228.922919179473,0,2228.922919179473
7,19.629625011872985,5370.530871244518,5369.999994273781,2228.9433515263736,0,2228.9433515263736
8,19.629625011872985,5370.530871244518,5369.999994273781,2228.963783772815,0,2228.963783772815
9,19.629625011872985,5370.530871244518,5369.999994273781,2228.9842162183268,0,2228.9842162183268
10,19.629625011872985,5370.530871244518,5369.999994273781,2229.0046485633648,0,2229.0046485633648
11,19.629625011872985,5370.530871244518,5369.999994273781,2229.025080807944,0,2229.0250808079436
12,19.629625011872985,5370.530871244518,5369.999994273781,2229.0455132515926,0,2229.0455132515926
13,19.629625011872985,5370.530871244518,5369.999994273781,2229.065945594768,0,2229.065945594768
14,19.629625011872985,5370.530871244518,5369.999994273781,2229.086377837484,0,2229.086377837484
15,19.629625011872985,5370.530871244518,5369.999994273781,2229.1068102792706,0,2229.1068102792706
16,20.570575205645444,5370.530871244518,5369.999994273781,2229.127242621049,0,2229.127242621049
17,22.055257146292366,5370.530871244518,5369.999994273781,2229.147675061904,0,2229.147675061904
18,23.78278293906157,5370.530871244518,5369.999994273781,2229.168107302292,0,2229.168107302292
19,22.937932346603578,5370.530871244518,5369.999994273781,2229.188539641742,0,2229.188539641742
20,22.42660314950471,5370.530871244518,5369.999994273781,2229.2089720807344,8192,2229.2089720807344
21,22.071031328220617,5370.530871244518,5369.999994273781,2229.22940431926,0,2229.2294043192596
22,22.005979981319967,5370.530871244518,5369.999994273781,2229.2498366573127,0,2229.2498366573127
23,23.38960964174789,5370.530871244518,5369.999994273781,2229.2702690944425,0,2229.2702690944425
24,23.641366811273183,5370.530871244518,5369.999994273781,2229.290701331105,0,2229.290701331105
25,23.92197362268001,5370.530871244518,5369.999994273781,2229.3111336672955,0,2229.3111336672955
26,23.9084946934838,5370.530871244518,5369.999994273781,2229.3315661030288,0,2229.3315661030283
27,23.667902190505238,5370.530871244518,5369.999994273781,2229.3519984378213,0,2229.3519984378217
28,23.31830460900253,5370.530871244518,5369.999994273781,2229.372430772157,0,2229.372430772157
29,23.27185379817801,5370.530871244518,5369.999994273781,2229.392863106026,0,2229.392863106026
30,23.262859166821862,5370.530871244518,5369.999994273781,2229.4132954389647,0,2229.4132954389643
31,23.24193666712079,5320.36313757643,5369.999994273781,2229.433727771895,0,2229.433727771895
32,23.314036920394184,5315.124014911444,5369.999994273781,2229.454160103902,0,2229.454160103902
33,23.568829074962917,5379.936943946063,5369.999994273781,2229.495024866046,0,2229.495024866046
34,24.142520379209234,5382.397285100723,5369.999994273781,2229.5154570961895,0,2229.5154570961895
35,25.982030225969506,5372.079023412215,5369.999994273781,2229.535889425868,0,2229.535889425868
36,26.46641999403236,5376.002003926236,5369.999994273781,2229.5563218546085,0,2229.5563218546085
37,27.49308956925844,5408.163046977677,5369.999994273781,2229.576754083355,0,2229.576754083355
38,27.76594528078668,5391.4806078556185,5369.999994273781,2229.5971864111634,0,2229.5971864111634
39,27.904506415836252,5385.670330254851,5369.999994273781,2229.6176187385136,0,2229.6176187385136
40,28.242956349346017,5369.740197834478,5369.999994273781,2229.6380510649324,0,2229.6380510649324
41,28.090515494526585,5364.126567731961,5369.999994273781,2229.6584832908848,0,2229.6584832908848
42,27.516288870520743,5353.64906585998,5369.999994273781,2229.6789157168314,0,2229.6789157168314
43,27.218028012691054,5352.6041738746035,5369.999994273781,2229.699348041388,0,2229.6993480413876
44,26.518404575905556,5361.244227026278,5369.999994273781,2229.7402126895613,0,2229.7402126895613
45,24.456979435232657,5373.4356830461165,5369.999994273781,2229.7606450127205,0,2229.7606450127205
46,22.555573222002568,5376.799916279306,5369.999994273781,2229.7810774354075,0,2229.7810774354075
47,20.116477534490656,5383.8209841526295,5369.999994273781,2229.801509657169,0,2229.801509657169
48,16.362160710547087,5393.663362496565,5369.999994273781,2229.8219419784655,0,2229.8219419784655
49,16.68411215110199,5417.757272931218,5369.999994273781,2229.84237439929,0,2229.84237439929
50,17.166893894415296,5400.626063521011,5369.999994273781,2229.862806719655,0,2229.862806719655
51,17.69753145399706,5408.6339344730495,5369.999994273781,2229.883238939088,0,2229.883238939088
52,18.644044040370538,5389.453676622726,5369.999994273781,2229.903671358516,0,2229.9036713585156
53,17.775688687374014,5384.955783739217,5369.999994273781,2229.9241036765525,0,2229.9241036765525
54,17.62848016849389,5400.561835792078,5369.999994273781,2229.9445358945886,8192,2229.9445358945886
55,17.53345449821538,5390.681314988567,5369.999994273781,2229.9649683121534,0,2229.9649683121534
56,17.531229608663395,5389.863324566484,5369.999994273781,2229.9854006287933,0,2229.9854006287933
57,17.442464904406673,5383.162929519014,5369.999994273781,2230.0058328449672,8192,2230.005832844967
58,17.13975672765834,5377.497993914755,5369.999994273781,2230.0262652602028,0,2230.026265260203
59,16.581738055563246,5368.00360458346,5369.999994273781,2230.0466975749805,0,2230.0466975749805
60,16.323435147604197,5367.845885545573,5369.999994273781,2230.0671299897585,0,2230.0671299897585
61,16.30763313423061,5360.035178552895,5369.999994273781,2230.0875622031313,0,2230.087562203131
62,16.369870163823773,5365.241625936743,5369.999994273781,2230.107994516511,0,2230.107994516511
63,16.321343100048928,5363.311876781596,5369.999994273781,2230.128426928961,0,2230.128426928961
64,16.146568024445074,5358.283996519871,5369.999994273781,2230.148859140936,0,2230.148859140936
65,14.181673922485158,5355.310793109474,5369.999994273781,2230.1692914524538,0,2230.1692914524538
66,13.286248668753872,5347.089813171899,5369.999994273781,2230.1897238634992,0,2230.1897238634992
67,11.496363756920239,5371.646240191456,5369.999994273781,2230.230588383274,0,2230.230588383274
68,11.388183869683257,5367.734995392344,5369.999994273781,2230.2510207924647,0,2230.2510207924643
69,11.215245771430393,5374.479526024157,5369.999994273781,2230.2714530007142,0,2230.2714530007142
70,9.666904899868024,5370.338737944709,5369.999994273781,2230.2918853089723,0,2230.2918853089723
71,8.939030378082807,5369.534733249306,5369.999994273781,2230.3123177162925,0,2230.3123177162925
72,8.007219131199566,5362.487246589813,5369.999994273781,2230.3327499231527,0,2230.3327499231527
73,7.697844981100308,5372.562321783279,5369.999994273781,2230.3531822290824,0,2230.3531822290824
74,7.950675732915281,5377.992040368576,5369.999994273781,2230.3736146345473,0,2230.3736146345473
75,8.118529392543596,5377.553105451582,5369.999994273781,2230.394046839537,0,2230.3940468395376
76,9.159664290367743,5369.949979298787,5369.999994273781,2230.4144791440704,8192,2230.4144791440704
77,10.189457392929985,5377.417794172908,5369.999994273781,2230.434911548131,8192,2230.434911548131
78,10.774117991723372,5365.3804481426705,5369.999994273781,2230.455343751266,0,2230.455343751266
79,10.767368608451429,5366.0653524235295,5369.999994273781,2230.4757761539367,0,2230.4757761539367
80,10.694219651172807,5371.415029860785,5369.999994273781,2230.496208456141,0,2230.496208456141
81,10.434936160624675,5370.111444374031,5369.999994273781,2230.5166406574067,0,2230.5166406574062
82,9.65519765359629,5355.943003755702,5369.999994273781,2230.53707305868,0,2230.53707305868
83,9.673235946066043,5361.082867246229,5369.999994273781,2230.5575053590146,0,2230.5575053590146
84,9.781492581140066,5364.6304820877085,5369.999994273781,2230.5779375584243,0,2230.5779375584243
85,9.722778898591608,5358.4653785561495,5369.999994273781,2230.5983699578355,0,2230.5983699578355
86,9.73239730104767,5360.673461234221,5369.999994273781,2230.6188022563147,0,2230.6188022563147
87,9.821407592654683,5354.888622894877,5369.999994273781,2230.63923445432,0,2230.63923445432
88,10.210961056698784,5349.694863268317,5369.999994273781,2230.6596668518687,0,2230.6596668518687
89,10.183488809148086,5355.737879812973,5369.999994273781,2230.680099148944,0,2230.6800991489436
90,9.985286209428397,5388.329459666852,5369.999994273781,2230.72096374078,0,2230.7209637407796
91,9.826047276031,5390.8675612876705,5369.999994273781,2230.741396035999,0,2230.741396035999
92,9.833531855466887,5385.916762421297,5369.999994273781,2230.7618283307456,0,2230.7618283307456
93,9.620793301515171,5370.650064851377,5369.999994273781,2230.7822606245677,0,2230.782260624568
94,9.72426833048558,5374.104928985418,5369.999994273781,2230.8026929179173,0,2230.8026929179177
