,Unnamed: 0,error,flux_gap,flux_model,time,tpf_flags,tpf_time,isflare,new_isflare,new_tpf_flags,tpf_flags_wo_systematics,isflare_wo_systematics,isflare_no_sys_no_thruster
0,0,54.66409972121364,642192.6759664728,642192.6759664728,2228.800106686249,524288,2228.800106686249,0.0,0.0,524288,524288,0.0,False
1,1,54.66409972121364,642192.6759664728,642192.6759664728,2228.820539053988,0,2228.820539053988,0.0,0.0,0,0,0.0,False
2,2,54.66409972121364,642192.6759664728,642192.6759664728,2228.840971320802,0,2228.840971320802,0.0,0.0,0,0,0.0,False
3,3,54.66409972121364,642192.6759664728,642192.6759664728,2228.8614035876158,0,2228.8614035876158,0.0,0.0,0,0,0.0,False
4,4,54.66409972121364,642192.6759664728,642192.6759664728,2228.8818358534922,0,2228.8818358534922,0.0,0.0,0,0,0.0,False
5,5,54.66409972121364,642192.6759664728,642192.6759664728,2228.902268118909,0,2228.902268118909,0.0,0.0,0,0,0.0,False
6,6,54.66409972121364,642192.6759664728,642192.6759664728,2228.9227003838605,0,2228.9227003838605,0.0,0.0,0,0,0.0,False
7,7,54.66409972121364,642192.6759664728,642192.6759664728,2228.943132648339,0,2228.943132648339,0.0,0.0,0,0,0.0,False
8,8,54.66409972121364,642192.6759664728,642192.6759664728,2228.963564811893,8192,2228.963564811893,0.0,0.0,8192,8192,0.0,False
9,9,54.66409972121364,642192.6759664728,642192.6759664728,2228.9839971749825,0,2228.9839971749825,0.0,0.0,0,0,0.0,False
10,10,54.66409972121364,642192.6759664728,642192.6759664728,2229.0044294375984,8192,2229.0044294375984,0.0,0.0,8192,8192,0.0,False
11,11,54.66409972121364,642192.6759664728,642192.6759664728,2229.0248615997552,0,2229.0248615997552,0.0,0.0,0,0,0.0,False
12,12,54.66409972121364,642192.6759664728,642192.6759664728,2229.045293961448,0,2229.045293961448,0.0,0.0,0,0,0.0,False
13,13,54.66409972121364,642192.6759664728,642192.6759664728,2229.0657262222007,0,2229.0657262222007,0.0,0.0,0,0,0.0,False
14,14,54.66409972121364,642192.6759664728,642192.6759664728,2229.0861583824953,0,2229.0861583824953,0.0,0.0,0,0,0.0,False
15,15,54.66409972121364,642192.6759664728,642192.6759664728,2229.1065907423254,0,2229.1065907423254,0.0,0.0,0,0,0.0,False
16,16,50.51676722996765,642192.6759664728,642192.6759664728,2229.1270230016817,0,2229.1270230016817,0.0,0.0,0,0,0.0,False
17,17,48.55797016687454,642192.6759664728,642192.6759664728,2229.1474553601147,0,2229.1474553601147,0.0,0.0,0,0,0.0,False
18,18,45.360696123416865,642192.6759664728,642192.6759664728,2229.1678875180805,0,2229.1678875180805,0.0,0.0,0,0,0.0,False
19,19,43.251942858013905,642192.6759664728,642192.6759664728,2229.188319775574,0,2229.188319775574,0.0,0.0,0,0,0.0,False
20,20,42.482858046741576,642192.6759664728,642192.6759664728,2229.2087521326107,8192,2229.2087521326107,0.0,0.0,8192,8192,0.0,False
21,21,42.49288779050687,642192.6759664728,642192.6759664728,2229.229184289179,0,2229.229184289179,0.0,0.0,0,0,0.0,False
22,22,43.17812372958407,642192.6759664728,642192.6759664728,2229.24961654481,0,2229.24961654481,0.0,0.0,0,0,0.0,False
23,23,42.50244887806549,642192.6759664728,642192.6759664728,2229.2700488999835,0,2229.2700488999835,0.0,0.0,0,0,0.0,False
24,24,42.04533488208053,642192.6759664728,642192.6759664728,2229.2904810546897,0,2229.2904810546897,0.0,0.0,0,0,0.0,False
25,25,43.23891943490072,642192.6759664728,642192.6759664728,2229.310913308924,0,2229.310913308924,0.0,0.0,0,0,0.0,False
26,26,41.88897189595993,642192.6759664728,642192.6759664728,2229.3313456622345,0,2229.3313456622345,0.0,0.0,0,0,0.0,False
27,27,44.33305184053759,642192.6759664728,642192.6759664728,2229.3517779155372,8192,2229.351777915537,0.0,0.0,8192,8192,0.0,False
