,Unnamed: 0,ampl,dur,ed,ederr,istart,istop,istart_no_sys_no_thruster,istop_no_sys_no_thruster
0,0,0.023473235315440818,0.06129640136350645,68.45862620131015,14.413691478887449,388,391,388,391
1,1,0.008380440273009096,0.040863592410460114,24.086111440540872,5.6179783573400615,995,997,995,997
2,2,0.08203578315140601,0.061294840816117364,132.44103562413312,27.973757820066105,2005,2008,2005,2008
3,3,0.01865453267633568,0.061294934297620784,63.955290447852754,13.636076706047485,3233,3236,3233,3236
